"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"1110008F13Rik",1628.3487517964,1430.27304053078,1463.43729372264,1583.36802486418,1448.44722106139,1472.60691568734,1526.55140191655,1363.18637126735,1467.88052808666,1320.30023346347,1431.79284224434,1630.81496101108
"1110008L16Rik",1475.15914796887,1550.19368401087,1381.88697124802,1371.01713764117,1035.50923668452,1140.34292375788,1028.85864826228,993.571735959183,922.058791317059,824.521276348652,847.351347085051,799.333918023543
"1110008P14Rik",219.00439658307,226.191782824227,213.371391680171,205.22501852425,166.915545409041,164.519063965069,229.907626024362,206.002523099322,174.218143485032,120.835014637302,185.635672474608,150.309530237036
"1110012L19Rik",282.549713726345,249.590932771561,253.587989064916,262.231968114319,239.693887483125,280.650167940413,253.691173544123,225.338499996731,282.641137036888,385.605855533744,519.60224113706,552.583012894536
"1110017D15Rik",0,0,1.11712770513179,0,1.58213787117574,0,0.880872130361539,0.743691419131125,7.41353802063967,7.99643479217442,0.888208959208649,3.47536486097193
"1110019D14Rik",130.494847704938,137.470005940586,142.992346256869,131.115984057159,107.585375239951,100.001783978768,98.6576786004924,95.192501648784,119.543300582815,88.8492754686047,75.4977615327352,73.8515032956534
"1110020A21Rik",4.5389512245196,5.84978748683345,5.58563852565894,8.5510424385104,9.49282722705446,6.45172799863017,13.2130819554231,7.43691419131125,12.9736915361194,8.88492754686047,10.6585075105038,11.2949357981588
"1110028F11Rik",3.4042134183897,0,0,1.42517373975173,1.58213787117574,3.22586399931509,1.76174426072308,0.743691419131125,0,7.10794203748838,0.888208959208649,5.21304729145789
"1110028F18Rik",0,0,0,0,0,1.61293199965754,0,0,0,0,0.888208959208649,0
"1110032A03Rik",66.949530561664,34.1237603398618,54.7392575514576,61.2824708093245,64.0765837826176,58.0655519876716,73.9932589503693,72.1380676557191,119.543300582815,128.831449429477,184.747463515399,192.013908568699
"1110032F04Rik",13.6168536735588,10.724610392528,14.5226601667132,12.8265636577656,34.0159642302785,51.6138239890414,34.3540130841,40.1593366330807,26.8740753248188,35.5397101874419,32.86373149072,43.4420607621491
"1110034G24Rik",104.395878163951,118.945678898947,86.0188332951476,104.037683001876,63.2855148470297,98.3888519791102,75.7550032110924,89.242970295735,88.0357639950961,88.8492754686047,97.7029855129514,107.73631069013
"1110036E04Rik",1.1347378061299,0,1.11712770513179,1.42517373975173,0.791068935587872,0,1.76174426072308,1.48738283826225,0.926692252579959,0.888492754686047,1.7764179184173,1.73768243048596
"1110037F02Rik",3501.80086971687,3214.45822401498,3163.70566093322,3313.52894492278,3205.41132700206,3190.37949532262,2988.7991383167,3018.64347025324,2800.46398729664,2812.07956858134,2820.95165444667,2901.92965891156
"1110038B12Rik",1259.55896480419,1663.28957542298,1609.78102309491,1661.75258055052,2244.26257026279,1972.61583558118,2075.33473913179,2111.33993891326,1767.20212566998,1813.41371231422,1781.74717217255,1682.94543392565
"1110038F14Rik",366.520311379957,403.635336591508,411.102995488498,485.984245255341,458.028913705378,443.556299905824,413.129029139562,432.828405934315,468.906279805459,408.706667155582,512.496569463391,537.812712235405
"1110046J04Rik",3.4042134183897,1.94992916227782,4.46851082052715,5.70069495900693,2.37320680676361,1.61293199965754,0.880872130361539,2.23107425739337,0.926692252579959,7.99643479217442,12.4349254289211,12.1637770134017
"1110051M20Rik",187.231738011433,188.168164159809,197.731603808326,179.571891208718,130.526374371999,153.228539967467,145.343901509654,141.301369634914,285.421213794627,308.306985876058,272.680150477055,384.896658352641
"1110059E24Rik",781.8343484235,818.970248156684,789.809287528174,708.311348656611,796.606418136987,903.241919808224,687.080261682001,649.242608901472,765.447800631046,812.082377783047,530.260748647564,578.648249351826
"1110059G10Rik",319.996061328631,252.515826514977,240.182456603334,279.33405299134,197.767233896968,254.843255945892,184.983147375923,191.128694716699,229.81967863983,248.777971312093,142.113433473384,125.981976210232
"1110065P20Rik",96.4527135210414,116.995749736669,119.532664449101,149.643242673932,174.035165829332,164.519063965069,148.8673900311,171.049026400159,168.657989969553,203.464840823105,185.635672474608,222.423351102203
"1190002N15Rik",1612.46242251059,1193.35664731402,1170.74983497811,1127.31242814362,1118.57147492125,1275.82921172912,1057.92742856421,962.336696355675,1117.59085661143,1187.91481301525,613.752390813177,648.155546571264
"1190007I07Rik",161.132768470446,217.417101593977,176.506177410822,189.54810738698,151.885235632871,164.519063965069,174.412681811585,193.359768974092,212.212525840811,194.579913276244,203.399851658781,180.71897277054
"1300002E11Rik",164.536981888835,164.769014212476,150.812240192791,169.595675030456,173.244096893744,132.260423971919,140.939540857846,169.561643561896,167.731297716973,153.709246560686,113.690746778707,86.0152803090552
"1300017J02Rik",10.2126402551691,11.6995749736669,10.0541493461861,8.5510424385104,0.791068935587872,3.22586399931509,1.76174426072308,0.743691419131125,3.70676901031984,0.888492754686047,3.5528358368346,2.60652364572894
