"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Srsf1",22588.1646854857,-0.862972764764558,0.0925548739616127,-9.32390405633827,1.12136449530571e-20,2.26250203569494e-18
"Zfp947",221.67114736892,-2.24688727115407,0.241515345134249,-9.30328990029645,1.36165818162498e-20,2.70715801949468e-18
"Alg10b",2056.04889853251,-0.725950042883692,0.0789958804845517,-9.189720254155,3.93864308534577e-20,7.72751408494615e-18
"Cd164",6404.42391343051,-0.749812457789344,0.0816174088472401,-9.18691818791671,4.04257020001879e-20,7.82841094188055e-18
"Dhx36",4412.4766227226,-0.770851177670969,0.0839274315610558,-9.18473451806026,4.12543671513198e-20,7.88645985376063e-18
"Ube2d3",10014.0500248652,-0.812165077803713,0.0885815387356596,-9.16855915347479,4.79383436594813e-20,9.04821066210793e-18
"Esco2",3511.76190380669,-1.21378191376397,0.132644787788794,-9.15061898773313,5.66082490322383e-20,1.05510700164963e-17
"Pnrc2",2178.5622314165,-0.813746548660161,0.0889875052360512,-9.14450345024944,5.99044272789982e-20,1.10275915451499e-17
"Katnbl1",1727.8317211682,-1.08023574601342,0.118337415202361,-9.1284379007787,6.94947649837563e-20,1.26370297643023e-17
"Ssbp4",1386.93991890703,1.10331957605904,0.121932757811305,9.0485903531064,1.44825808959728e-19,2.60180438240784e-17
"Cdkn1c",994.251691626592,1.64663442519574,0.182015211664683,9.04668576947978,1.47373375777495e-19,2.61605286454551e-17
"Zfp932",1207.36713122014,-1.33817439833179,0.147990362826095,-9.04230770691663,1.53398574843008e-19,2.69097194056952e-17
"Eda2r",1407.524921184,-0.923871227417317,0.102244558553926,-9.03589629104854,1.62663874507259e-19,2.82032678229969e-17
"Slf1",823.505037833354,-0.99036890361467,0.109623460036976,-9.03427882389971,1.65087360417809e-19,2.8294455530919e-17
"Zfp979",4586.58179487142,-3.22039816102003,0.356593040706389,-9.0310179767968,1.7008214593933e-19,2.88192599784245e-17
"Scai",845.09569632806,-0.959807929438778,0.106301959290448,-9.02907092066199,1.73135437558062e-19,2.90069944879581e-17
"0610010F05Rik",951.786379920669,-1.21323136635653,0.134844246398166,-8.99727944471667,2.31380051382344e-19,3.83345327351349e-17
"Tardbp",13645.7591530713,-0.500693772780899,0.0557529385950626,-8.98058085184481,2.69341045076095e-19,4.41334541003259e-17
"Yme1l1",7478.1541738605,-0.82045247103114,0.0914960816739976,-8.96707767174587,3.04485395085549e-19,4.93498013708763e-17
"Mbtd1",5007.91188957135,-0.643157055127109,0.0717405270164428,-8.96504502928586,3.10154110698313e-19,4.97280424152961e-17
"Tmem167",1951.50239768221,-0.939152799330743,0.104833596219453,-8.9585098021895,3.2909572529001e-19,5.22036846787164e-17
"Gmfb",4254.55095527643,-0.992784417724504,0.111216387813584,-8.92660189061853,4.39294894578838e-19,6.89508018217374e-17
"Gls",3018.65024964219,-0.840778290487489,0.0944020070051809,-8.90636033237456,5.27353296159114e-19,8.1910052073214e-17
"Naa30",2331.15284753294,-1.22005896686994,0.137155121912579,-8.89546777296141,5.81737375951607e-19,8.94256289980867e-17
"Epha7",710.018381452073,-1.46754313897039,0.165226568184562,-8.88200460189374,6.56661190254364e-19,9.99130102845186e-17
"Eif4ebp1",4430.62059524636,0.654624907798038,0.0737281210377149,8.87890398648802,6.75223587575098e-19,1.01699584993255e-16
"Mob4",1596.36225083309,-0.882873282094481,0.0994736058892598,-8.87545268115997,6.96495421918823e-19,1.03854432362316e-16
"Eif2s3y",358.291058577145,-3.09885238343698,0.35208569509872,-8.8014151854937,1.3510152742045e-18,1.99455334194687e-16
"Rpl22l1",841.330444408446,-1.2596787612254,0.143701985772125,-8.76591060629414,1.85272988920461e-18,2.70843680175784e-16
"Apoe",10273.7256898502,1.31731012466074,0.150454599941878,8.75553240093443,2.03142259172518e-18,2.9408293461373e-16
"Tug1",5058.6837456773,-0.848734404066642,0.0974104176795357,-8.71297366631605,2.96005433933338e-18,4.24397790901924e-16
"Carnmt1",2405.36777049066,-0.949935690983184,0.109139069069101,-8.703901353435,3.20665795677546e-18,4.55375969461703e-16
"Ccnc",1056.22306906188,-1.11285434645716,0.12811707948411,-8.6862294312226,3.74667833177857e-18,5.27044534010851e-16
"Dcun1d1",1659.2849258229,-1.02281594532103,0.117908003607548,-8.67469479616858,4.14661070153501e-18,5.77851515612977e-16
"Pafah1b1",8121.00258403658,-0.587380788374941,0.0682774513611361,-8.602851697966,7.77594251613243e-18,1.07358406350047e-15
"Impad1",3597.26356861976,-0.6587428650887,0.0768717835810722,-8.56937141823908,1.04051429431357e-17,1.42340446261557e-15
"Canx",21825.8472070673,-0.588935369470574,0.0688812282314822,-8.55001260272826,1.23075072566366e-17,1.66833855185189e-15
"Btf3l4",2469.65025078139,-0.637660212205165,0.0748388904914257,-8.52043914625139,1.58949467545246e-17,2.13522118069114e-15
"Rhox9",250.880258960284,2.82756949355262,0.332190105645718,8.5119016054266,1.71103748178794e-17,2.27797141883393e-15
"Gm13212",683.431875895335,-2.82362174937662,0.331899807407082,-8.50745220804962,1.77796982280495e-17,2.34613345379155e-15
"Zfp40",389.300564565427,-1.24933124545807,0.146939746007219,-8.50233704226418,1.85811394271364e-17,2.43038043857922e-15
"Tspan13",809.567420132678,-1.11780692750516,0.132559403254399,-8.43249818619006,3.38363040797318e-17,4.38724460985113e-15
"Naa15",10342.0524302695,-0.70726124350422,0.0839915257103731,-8.42062621820992,3.74477233599461e-17,4.81364657775997e-15
"Pten",10013.5999924594,-1.29716930948847,0.154465787712261,-8.39777745415599,4.55008489990274e-17,5.79883042243161e-15
"Zfp654",1758.64454358144,-0.941709086808196,0.112914051332501,-8.34005224057651,7.42577214698237e-17,9.38353292234357e-15
"6720489N17Rik",323.927165606744,-1.58821862718165,0.19181004920906,-8.28016380648855,1.23005960761294e-16,1.54129569824508e-14
