"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"0610009B22Rik",364.473538149316,0.512831440630535,0.208799206060236,2.45609861410388,0.0140454608864979,0.0749074085182031,301.940200968875,298.829913395848,444.505614024915,412.618424207627
"0610010F05Rik",927.696421170396,1.18882419792346,0.153826906101118,7.72832417978939,1.08971554257225e-14,2.9913719677139e-12,582.521288042845,548.85094093704,1257.7935405705,1321.6199151312
"0610010K14Rik",80.1545825385393,0.427354433694618,0.413324021626783,1.03394531005629,0.301161731161822,0.534276554892495,66.9899481249272,69.7269797923644,83.5906575046854,100.31074473218
"0610012G03Rik",620.94542951234,-0.448219375249137,0.247721971972534,-1.80936463439275,0.0703943736580498,0.219684200418483,806.79198393934,626.54671841996,586.118022032853,464.324993657205
"0610030E20Rik",1186.35566679131,-0.18852076424373,0.14715360864341,-1.28111546826258,0.20015311146783,0.41947963393049,1206.78993506209,1320.82821720965,1130.93242506339,1086.87208983012
"0610038B21Rik",31.2957667558382,-0.382696668273907,0.634812417961186,-0.602850003317525,0.546608478669311,0.743469709528999,33.0095396557612,37.8517890301407,29.5025850016537,24.8191533357971
"0610040B10Rik",75.7273334342725,-0.587400584904767,0.413385805831905,-1.42095005831821,0.155331278756253,0.358473970769092,93.2034060868552,88.6528743074348,59.0051700033074,62.0478833394929
"1110002J07Rik",61.5734053364117,-0.411331052721375,0.457314086844537,-0.89944977544767,0.368413136466596,0.597152709720645,70.8734233785461,69.7269797923644,56.054911503142,49.6383066715943
"1110002L01Rik",860.442089423215,0.241705380918466,0.18276548291942,1.32248921983279,0.186005296737403,0.401549977673523,715.530315479294,861.62625029136,941.132461552752,923.479330369452
"1110004F10Rik",1876.98155514362,0.263690763024885,0.119535602657626,2.20596004171367,0.0273867976127289,0.118515918639974,1717.46693091299,1694.36560895446,2047.47939911477,2048.61428159226
"1110006O24Rik",27.6459384490895,-0.0873542619525411,0.695171337741365,-0.125658607036875,0.900002168867192,0.954374801370671,32.0386708423565,24.9024927829873,22.6186485012678,31.0239416697464
"1110008P14Rik",180.070719332711,-0.168169230009448,0.353464897967579,-0.475773495406248,0.63423575434324,0.802251433658477,170.872911159234,210.177039088413,139.645569007827,199.587358075369
"1110012L19Rik",446.819324516547,-0.682120069223799,0.244842036757817,-2.7859597896521,0.00533694915851019,0.0387461443648526,555.336961267512,545.862641803081,392.384380521994,293.6933144736
"1110019D14Rik",102.955904791007,0.435014033553436,0.391641206426275,1.11074633214145,0.266677552990129,0.497425058038786,86.407324393022,88.6528743074348,101.292208505678,135.471211957893
"1110025M09Rik",63.6518672107163,0.434909315932852,0.454307415108752,0.957301821342149,0.33841493631589,0.569795036275881,50.4851782970466,57.7737832565305,69.8227845039137,76.5257227853745
"1110032A03Rik",222.56590816266,-0.624203792235465,0.26404092607678,-2.36404182302388,0.0180767717521224,0.0891521871937727,263.105448432685,276.915719746819,186.849705010473,163.392759460665
"1110032F04Rik",40.1661643809657,-0.359641074773365,0.58940582394575,-0.610175638180439,0.541745465911575,0.739802401309133,51.4560471104513,38.8478887414602,39.3367800022049,31.0239416697464
"1110038B12Rik",3486.83848190258,0.191378623205033,0.134196435880258,1.42610809258599,0.153837143191672,0.356170686870724,3134.93539848391,3376.77802137308,3504.90709819646,3930.73340955687
