"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gadd45b",221.127713938178,1.132747340786,0.223829067843554,5.06076959395524,4.17567572966115e-07,7.27753262662055e-05
"Arvcf",961.346401653316,0.731690316288497,0.144689296485647,5.05697611406301,4.25956565631214e-07,7.33320589879982e-05
"Ak1",961.643345201855,0.806946279294543,0.160218730380617,5.03652898370592,4.74049358547987e-07,8.06283710195413e-05
"Slc25a20",533.680569998055,0.873910651581784,0.174701422899744,5.00230986718005,5.66474410196388e-07,9.40814029263813e-05
"Zbtb10",1413.11698210869,0.729833736498263,0.145854269463631,5.00385582939859,5.61947909731552e-07,9.40814029263813e-05
"Fam222a",243.108457583342,1.3351137742278,0.268630309673312,4.97007867746371,6.69257389369865e-07,0.000109537182929574
"Krt7",65.2538396610015,2.00856839358888,0.40426813875895,4.96840636453547,6.75053829770699e-07,0.000109537182929574
"Perp",552.019215091506,0.652312350312894,0.131513578497175,4.96003802624004,7.04793817373469e-07,0.000113063344543878
"Fam167a",170.727126420722,1.29500198068634,0.261573913352846,4.95080707432575,7.39063418213155e-07,0.000117228744661967
"Sdc4",1865.55860974952,0.606807440183135,0.122900774359004,4.9373768664028,7.91803681675861e-07,0.000124198806380201
"Nxf3",39.6939205874852,-3.04767677075708,0.618123297086756,-4.93053212056709,8.20059308838655e-07,0.000127217332559069
"Ddx3y",260.04400641148,-1.7980497917134,0.365212837272127,-4.92329296292956,8.50999043835108e-07,0.000130582103280655
"Nup62cl",342.305214272436,1.04888347611658,0.213241868405904,4.91875016833019,8.70985501290241e-07,0.00013221185292166
"Mpp1",626.624176740844,0.695601024427346,0.141573272403083,4.91336403136074,8.95268268481248e-07,0.000134452150490955
"Csrnp3",497.51944656605,-0.86576343304837,0.17756124573914,-4.87585807051774,1.0833648439177e-06,0.00016098801580617
"Ttyh2",456.347866590691,0.830404255564882,0.171136457908749,4.85229310990917,1.22042071153304e-06,0.000179465408174082
"Tgif2",1889.34607904773,0.478061062444291,0.098884461114831,4.83454181834632,1.33452649763607e-06,0.000194221758424005
"Slc25a39",3387.80407215246,0.467463189315598,0.0974887382299604,4.79504810302218,1.62635800038932e-06,0.000234278529505061
"Fhod1",920.699804374961,0.647258770454708,0.135697685356033,4.76985859232956,1.8435528818136e-06,0.000262883192248107
"Erbb3",1383.51883645142,0.792101744323216,0.167644842466338,4.72487988696858,2.3025140850638e-06,0.000325045913388457
"Phf13",1704.49674271168,0.513951336074487,0.108863985716467,4.72104096402512,2.3464067202211e-06,0.000327962610587736
"Lef1",1564.05896198854,-0.856956505749569,0.181736911335132,-4.7153684931362,2.41273687292676e-06,0.000333927514069677
"Zfp607b",264.119027090739,0.97296688075262,0.206464427560828,4.71251581808672,2.44677081236672e-06,0.000335350131632825
"Espn",323.281932454934,1.22290525691305,0.263430269433889,4.64223515217547,3.4466028159278e-06,0.000463387542404313
"Rgcc",87.5822260913765,1.79671003599794,0.38694051639603,4.6433752989543,3.42762905264721e-06,0.000463387542404313
"Ttn",796.626896295129,-1.09180138752444,0.235817206448515,-4.62986312138684,3.6590752897135e-06,0.000487312885517787
"B4galt5",1268.40732940695,0.586876670279385,0.126950704517902,4.62287052685576,3.78465961439009e-06,0.000499327474545279
"Xlr3a",24.4507449275988,-7.86826338196285,1.71102914510072,-4.59855602371969,4.25429317423784e-06,0.000556091266117738
"Ap1s2",585.602979274593,-0.58508560387608,0.127666750175059,-4.58291295951215,4.58542942670956e-06,0.000593876212998705
"Abca7",627.173455560706,0.759479305319648,0.166177783411474,4.57028183748905,4.87068732787658e-06,0.000619454891960664
"Gpx1",4497.59696824256,0.475422020453427,0.10398723848947,4.57192658791077,4.83260260453626e-06,0.000619454891960664
"Hr",294.960566508247,1.25892510529213,0.275992294889928,4.56145018756492,5.08015288802539e-06,0.000634659454161544
"Zc3hav1",2289.49358011132,1.72572831170123,0.378275677076981,4.562091660337,5.06465267102742e-06,0.000634659454161544
"Capg",746.205699291739,0.614120295429194,0.13579520239651,4.52240053102921,6.11422216945169e-06,0.000757144511983768
"Psd2",136.338855530961,1.74220592230019,0.386766188091684,4.50454557803071,6.65151214812105e-06,0.000816516495608912
"Nsg2",34.4432232515381,-3.16785403869142,0.704096394561445,-4.4991766229176,6.82171636178054e-06,0.000830191119648757
"Anapc10",1076.7257454716,0.536250372889092,0.1192649618044,4.49629434140572,6.91479975568553e-06,0.000834326736333441
"Zfp654",1758.64454358144,-0.491921749111826,0.109726545297387,-4.48316082292203,7.35454590703315e-06,0.000879865462454127
"Zfp354c",1172.49269594687,-0.422291802979728,0.0944679143884311,-4.47021410087829,7.81413347626552e-06,0.000926992624238994
"Capn1",1015.22073106753,0.497838257790446,0.111446588821804,4.46705693779874,7.93030285013945e-06,0.000932934044461821
"Gal3st3",169.494377676714,1.21469714632667,0.272241272508814,4.46184053994731,8.12586857179803e-06,0.000948040385355974
"B4galt1",1615.57499381949,0.73412479129212,0.164712746638897,4.45700048279538,8.31144160608038e-06,0.000961742796336366
"AI661453",439.459216881669,0.71863705516782,0.161359116141122,4.45365017083579,8.44226124875853e-06,0.000968938228038408
"Nlgn2",1264.85169952145,0.387295212522289,0.0871952851781947,4.4416990176797,8.92513445258395e-06,0.00100796898453702
"Slc12a7",2195.38891634488,0.430542481132652,0.0969230811533072,4.44210477019035,8.90831625934773e-06,0.00100796898453702
"Uty",398.196543641607,-1.53089129772709,0.344957560371421,-4.43791200308453,9.08357380804379e-06,0.001017720725779
"Dsg2",1699.71222616997,0.731269371041904,0.164858821461676,4.43573091544815,9.17604103203345e-06,0.00101998560038753
"Oplah",151.63778448117,1.12824739792469,0.254628865330347,4.43094853547314,9.38194806012252e-06,0.00103472625597461
"Cyr61",893.737658775152,0.69244261571123,0.15656035926554,4.42284764138019,9.74084352121205e-06,0.00106598052704613
"Fgf1",71.9622232611869,-2.26194747354417,0.512638521444009,-4.41236344700097,1.02248282991719e-05,0.00111033770076469
"Arhgef1",2363.17222216472,0.397952013892728,0.0906384274772251,4.39054410992205,1.1306737506671e-05,0.00121845201054713
"Atn1",1940.22344662052,0.436158642328051,0.0994728325095317,4.38470114225668,1.16145121516074e-05,0.00124029885048373
"Gbp4",103.596747857625,-2.11635564087086,0.482813599520272,-4.38338034175857,1.16851843248804e-05,0.00124029885048373
"Dennd5b",1761.56421787054,-0.391814721540308,0.090409258755864,-4.33378977919001,1.46564137990881e-05,0.00152135730589505
"Jund",1876.63736108253,0.591429501788857,0.136389776912231,4.33631841900768,1.44889012176955e-05,0.00152135730589505
"Mir669g",32.8213803402839,2.64096874350625,0.609182598447439,4.33526622434229,1.45583820304085e-05,0.00152135730589505
"Rps27a",19495.713844912,-0.310127621680357,0.0719679264214757,-4.30924770381898,1.63810814318315e-05,0.0016879688071034
"Trp53i11",955.892275500509,-0.547256596498561,0.127068504090371,-4.30678396992344,1.65645239679529e-05,0.00169450278880863
"Iqgap3",1821.94864957894,0.425785065904532,0.0990089875572897,4.30046884034805,1.70437136317593e-05,0.00173097917510465
"Nuak1",588.662972508364,0.827105708334956,0.192484096867195,4.29700802194386,1.73118932498348e-05,0.00174565712148513
"Cpsf4l",216.051759366589,1.48917576118355,0.347718800457716,4.28270130698511,1.84637956339691e-05,0.00184860569478541
"Klf4",2012.32485656147,-0.973424119239675,0.227991288506641,-4.26956716467401,1.9585266712147e-05,0.00194707894489704
"Arih2",2304.251873993,0.371160001232295,0.0871053684638144,4.26104622227141,2.0347214145513e-05,0.00198097670408419
"Casz1",595.747491896538,1.02842190266002,0.241301696080421,4.261975441388,2.02627715607912e-05,0.00198097670408419
"Zfp57",4101.5779576078,-0.432215604570743,0.101361140172381,-4.26411545722245,2.00695654676595e-05,0.00198097670408419
"Calcoco2",546.645443151509,2.34024906450655,0.551484529393267,4.24354436031278,2.20016855820862e-05,0.00211766064050817
"Sox15",289.231217353347,1.32838015814284,0.31307269547268,4.24304060159971,2.20511520970957e-05,0.00211766064050817
"Pecam1",1007.85640539222,1.03079407755369,0.243167692617765,4.23902561420441,2.24492045991821e-05,0.00214132041436928
"Tprn",583.313282330357,0.637608684932768,0.150923948771338,4.22470184568783,2.39257326879882e-05,0.00226684274064651
"Atp11a",1653.23740370737,0.708300965660764,0.168368559133965,4.20684817464758,2.58956988340825e-05,0.00235851342219834
"Mme",687.441004472054,0.859220489920307,0.204228808257609,4.20714637298627,2.58615642936185e-05,0.00235851342219834
"Plekhg3",1479.99284489497,0.716830941644835,0.170307026768283,4.20905088443676,2.56445636726353e-05,0.00235851342219834
"Rnft1",704.384583984251,-0.566776377241559,0.134600512229384,-4.21080401444289,2.54463432717421e-05,0.00235851342219834
"Sod2",3083.63027615679,0.446942487577701,0.106234046177155,4.20714924886118,2.58612353028154e-05,0.00235851342219834
"Tbc1d13",1945.66679474912,0.374265116611007,0.0888657472067315,4.2115790208835,2.5359181251731e-05,0.00235851342219834
"Atp9a",392.19945936205,0.953784966175706,0.227307536283966,4.19601119156992,2.71656829088657e-05,0.00244266207404113
