"","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"0610007P14Rik",1128.31965319285,1108.93877063638,1161.87854703689,1033.17349633074
"0610009B22Rik",406.030356951881,402.179614843848,382.07575041229,378.830281987937
"0610009L18Rik",10.7066828405161,11.7793192632089,17.4926247176711,18.7849726605589
"0610009O20Rik",1050.07850935831,1018.0697363202,1108.48000842505,1127.09835963353
"0610010B08Rik",30.4728665460844,35.3379577896268,27.6199337647438,27.3947517966483
"0610010F05Rik",1204.0900240642,1309.18719811094,948.284392589538,954.902776911742
"0610010K14Rik",766.763209578502,885.131704635414,789.930105671674,773.314707859673
"0610012G03Rik",331.083577068268,275.972622738038,347.090500976948,341.260336666819
"0610030E20Rik",759.350890688914,594.014242844679,829.51867740114,752.964320810735
"0610037L13Rik",364.850807565281,368.524416948965,377.472428118166,393.701718677546
"0610040F04Rik",15.6482287669082,3.36551978948827,10.1273090470727,14.0887294954191
"0610040J01Rik",28.0020935828884,35.3379577896268,31.302591600043,32.0909949617881
"0610043K17Rik",15.6482287669082,8.41379947372067,9.20664458824795,13.3060223012292
"1110002J07Rik",37.8851854356725,74.0414353687419,104.955748306027,180.022654663689
"1110002L01Rik",752.762162787057,792.579910424487,731.007580306887,711.480839518667
"1110004E09Rik",568.277781535087,590.648723055191,602.114556071416,581.551445283135
"1110004F10Rik",2559.72078987109,2567.89159937955,2366.10765917972,2348.90428976405
"1110006O24Rik",14.0010467914442,16.8275989474413,6.44465121177356,18.0022654663689
"1110008F13Rik",1507.99509853731,1536.35978390139,1595.51150714337,1434.70228695018
"1110008L16Rik",1078.0806029412,1189.7112455841,1075.33608790736,1045.69681143778
"1110008P14Rik",173.777698411454,171.641509263902,240.293423753271,216.809892790617
"1110012L19Rik",249.548069282799,292.800221685479,265.151364141541,237.160279839556
"1110019D14Rik",112.008374331553,104.331113474136,103.114419388377,100.186520856314
"1110020A21Rik",9.88309185278412,6.73103957897653,13.8099668823719,7.82707194189953
"1110032A03Rik",66.7108700062928,60.5793562107888,77.3358145412827,75.9225978364254
"1110032F04Rik",35.4144124724764,53.8483166318123,35.905913894167,42.2661884862574
"1110034G24Rik",65.8872790185608,102.648353579392,79.1771434589323,93.9248633027943
"1110037F02Rik",3337.19068229011,3328.4990718039,3123.81450879253,3177.00850121702
"1110038B12Rik",2336.52763219571,2058.01535127207,2169.08546499122,2222.10572430528
"1110038F14Rik",476.859181896834,462.758971054637,431.791631188829,455.535587018553
"1110051M20Rik",135.892512975782,159.862190000693,151.909635706091,148.714366896091
"1110059E24Rik",829.356124646134,942.345541056715,718.11827788334,683.303380527829
"1110059G10Rik",205.897746933003,265.876063369573,193.339536353207,201.155748906818
"1110065P20Rik",181.190017301042,171.641509263902,155.59229354139,180.022654663689
"1190002N15Rik",1164.55765665306,1331.06307674261,1105.71801504858,1012.8231092818
"1190007I07Rik",158.129469644546,171.641509263902,182.291562847309,203.503870489388
"1300002E11Rik",180.36642631331,137.986311369019,147.306313411967,178.457240275309
"1500004A13Rik",91.4185996382532,70.6759155792536,71.811827788334,68.8782330887158
"1500009L16Rik",304.728665460844,287.751942001247,345.249172059298,367.872381269278
"1500011B03Rik",275.902980890223,247.365704527388,278.040666565088,261.424202859444
"1500011K16Rik",70.0052339572209,67.3103957897653,81.0184723765819,83.749669778325
"1500015A07Rik",172.13051643599,127.889752000554,177.688240553185,152.627902867041
"1600002H07Rik",513.920776344774,523.338327265425,572.653293389022,601.901832332074
"1600002K03Rik",88.1242356873251,74.0414353687419,81.0184723765819,78.2707194189953
"1600012H06Rik",452.975043252606,444.248612212451,486.110834259492,417.965641697435
"1600014C10Rik",184.48438125197,171.641509263902,197.942858647331,181.588069052069
"1600020E01Rik",135.06892198805,116.110432737345,155.59229354139,154.193317255421
"1600023N17Rik",18.9425927178362,13.4620791579531,11.0479735058975,11.7406079128493
"1700001J11Rik",12.3538648159802,15.1448390526972,11.0479735058975,7.82707194189953
"1700001L05Rik",225.663930638571,242.317424843155,324.994553965152,284.905418685143
"1700001O22Rik",22.2369566687643,31.9724380001385,34.0645849765174,25.8293374082684
"1700001P01Rik",7.41231888958809,25.241398421162,17.4926247176711,11.7406079128493
"1700003F12Rik",12.3538648159802,8.41379947372067,7.36531567059836,16.436851077989
"1700003M07Rik",26.3549116074243,43.7517572633475,41.4299006471158,30.5255805734082
"1700007G11Rik",27.1785025951563,57.2138364213005,25.7786048470942,22.6985086315086
"1700007K13Rik",93.8893726014492,97.6000738951597,109.559070600151,162.80309639151
"1700007L15Rik",38.7087764234045,26.9241583159061,34.9852494353422,23.4812158256986
"1700008J07Rik",164.718197546402,186.786348316599,148.226977870792,173.76099711017
"1700008O03Rik",31.2964575338164,26.9241583159061,24.8579403882695,36.7872381269278
"1700010I14Rik",28.0020935828884,15.1448390526972,23.9372759294447,21.1330942431287
"1700012D14Rik",10.7066828405161,13.4620791579531,11.0479735058975,13.3060223012292
"1700013H16Rik",72.4760069204169,77.4069551582301,74.5738211648084,64.1819899235761
"1700017B05Rik",2380.17795454551,2199.36718243058,2663.48227938013,2706.60147750886
"1700019A02Rik",24.7077296319603,30.2896781053944,23.0166114706199,20.3503870489388
"1700019D03Rik",361.556443614353,383.669256001662,367.345119071093,342.043043861009
"1700020I14Rik",1470.10991310164,1253.65612158438,1280.64426222529,1290.68416321923
"1700021F05Rik",595.456284130243,590.648723055191,565.287977718424,583.899566865705
"1700024F13Rik",14.8246377791762,6.73103957897653,13.8099668823719,21.1330942431287
"1700024P16Rik",27.1785025951563,23.5586385264179,20.2546180941455,18.7849726605589
"1700025G04Rik",653.107653271484,701.710876108304,580.018609059621,564.331887010956
"1700029J07Rik",19.7661837055682,21.8758786316737,26.699269305919,30.5255805734082
"1700029P11Rik",20.5897746933003,21.8758786316737,20.2546180941455,31.3082877675981
"1700030C10Rik",966.072228609648,866.621345793229,507.286116812462,612.077025856543
"1700030J22Rik",65.8872790185608,82.4552348424625,108.638406141326,121.319615099443
"1700030K09Rik",360.732852626621,324.772659685618,313.02591600043,372.568624434418
"1700030L20Rik",36.2380034602085,52.1655567370681,43.2712295647653,45.3970172630173
"1700034H15Rik",28.0020935828884,20.1931187369296,23.9372759294447,27.3947517966483
"1700037C18Rik",11.5302738282481,10.0965593684648,11.0479735058975,15.6541438837991
"1700037H04Rik",616.869649811276,669.738438108165,828.598012942315,740.441005703695
"1700052K11Rik",123.538648159802,114.427672842601,131.655017611946,123.667736682013
"1700056E22Rik",7.41231888958809,13.4620791579531,6.44465121177356,17.219558272179
"1700061G19Rik",64.2400970430968,67.3103957897653,75.4944856236332,88.4459129434647
"1700063D05Rik",270.137843976099,180.055308737622,371.948441365217,319.344535229501
"1700066M21Rik",256.960388172387,250.731224316876,226.483456870899,217.592599984807
"1700067K01Rik",32.1200485215484,15.1448390526972,35.905913894167,28.9601661850283
"1700086O06Rik",94.7129635891812,119.475952526833,89.3044525060051,90.7940345260345
"1700092M07Rik",35.4144124724764,21.8758786316737,25.7786048470942,28.1774589908383
"1700094D03Rik",177.895653350114,175.00702905339,185.053556223784,190.980555382348
"1700096K18Rik",31.2964575338164,48.8000369475799,34.0645849765174,43.8316028746374
"1700097N02Rik",17.2954107423722,30.2896781053944,15.6512958000215,11.7406079128493
"1700102H20Rik",14.8246377791762,16.8275989474413,7.36531567059836,18.7849726605589
"1700102P08Rik",14.8246377791762,25.241398421162,35.905913894167,27.3947517966483
"1700109H08Rik",42.0031403743325,65.6276358950212,43.2712295647653,67.3128187003359
"1700113A16Rik",18.1190017301042,23.5586385264179,25.7786048470942,21.1330942431287
"1700123M08Rik",18.9425927178362,13.4620791579531,16.5719602588463,19.5676798547488
