"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"Agpat1",1491.60412839443,0.346552772952147,0.0960222062288289,3.60908988204544,0.000307273140163473,0.0153821805662686,1333.31692220263,1207.98111603111,1322.67920287604,1366.74161642191,1165.24454212093,1201.63433974487,1510.69570357004,1495.56344387269,1524.40875549403,1609.06037873643,2000.24657613788,2161.67694352454
"AI661453",439.459216881669,0.71863705516782,0.161359116141122,4.45365017083579,8.44226124875853e-06,0.000968938228038408,191.770689235953,174.518660023865,368.65214269349,454.630422980803,409.773708634517,364.522631922605,613.967874861993,665.603820122357,419.791590418722,406.041188891524,638.622241671019,565.615631123181
"Aif1l",740.131504072178,0.899902665329922,0.144927670366592,6.20932264386528,5.32134682173832e-10,2.03030954276973e-07,189.501213623693,233.016534892199,318.381395962559,352.017913718678,726.992351805254,704.851283850346,1283.43069393676,1389.95926235607,888.697870224181,795.201015444012,1090.72060190822,908.807911144159
"Ak1",961.643345201855,0.806946279294543,0.160218730380617,5.03652898370592,4.74049358547987e-07,8.06283710195413e-05,1095.02198291535,1179.70714317808,1734.89932606967,1678.85466542754,507.866256647414,593.558975873976,894.966084447324,1022.5757013053,559.722120558295,741.891450162849,706.126122570876,824.530313265589
"Ak4",2465.73090980343,0.914241569711994,0.113241585124884,8.07337312263655,6.83822302998765e-16,9.65351945143357e-13,3387.19235129775,3521.57206707374,3440.7533318059,3538.70639580355,971.432652901906,945.178151799321,1685.98925751199,1927.64815838788,2300.05017090346,2787.20177145013,2525.17807103019,2557.86853767534
"Akt1",1967.49688745178,0.412382039042998,0.0988034132126457,4.17376308807739,2.9960931511014e-05,0.00264349043838116,1369.62853199879,1247.9546638578,1631.00644949241,1640.37497445424,1874.04230840767,1754.87001562741,2390.68696180122,2446.00107752227,1910.83942481988,1935.13721970621,2510.96672768285,2898.45429405059
"Alpl",2738.5926335122,0.836602781663187,0.157970120571086,5.29595583417131,1.18395453783148e-07,2.57136710931799e-05,3894.42015063781,3637.59285222927,3438.51907639564,3638.46855758617,1758.54624381184,2153.26421954282,3276.84432494493,3696.14635308169,1609.66444273139,1248.3323203339,2563.37105627616,1947.94200457476
"Anapc10",1076.7257454716,0.536250372889092,0.1192649618044,4.49629434140572,6.91479975568553e-06,0.000834326736333441,1369.62853199879,1236.25508888414,1504.77101881252,1631.82393201573,826.667037689326,903.241919808224,1162.75121207723,1337.15717159776,716.333111244308,732.118029861303,772.741794511525,727.220097158375
"Ap1s2",585.602979274593,-0.58508560387608,0.127666750175059,-4.58291295951215,4.58542942670956e-06,0.000593876212998705,482.263567605207,462.133211459843,388.760441385862,387.647257212471,1004.6575481966,1009.69543178562,698.531599376701,644.780460386685,764.521108378466,751.664870464396,194.517762066694,238.062492976577
"Ap3b2",280.108931293868,1.21558229891469,0.318006289770931,3.82251023962547,0.000132099991212817,0.00815328083458409,99.8569269394311,85.796883140224,101.658621166993,92.6362930838626,295.068712974276,327.425195930481,628.942701078139,814.342103948582,305.808443351387,148.37829003257,280.674031109933,180.71897277054
"Apoc1",167.897961515234,0.975518977418064,0.28555849035328,3.41617920801863,0.000635064388109114,0.0267618028863772,278.010762501825,312.96363054559,306.09299120611,337.766176321161,100.46575481966,66.1302119859593,163.842216247246,171.049026400159,67.648534438337,48.8671015077326,95.0383586353255,66.9007735737096
"Aqp3",217.832487600161,2.09040482042022,0.348979540835848,5.99004977602254,2.09776823409122e-09,6.30089237460974e-07,373.328738216737,419.234769889731,353.012354821645,457.480770460306,86.226513979078,82.2595319825347,305.662629235454,412.748737617774,32.4342288402986,7.99643479217442,48.8514927564757,34.7536486097193
"Arf5",1066.35326206473,0.35840858013346,0.11240205763788,3.18863006305568,0.00142948686443581,0.0480477763458105,765.948019137682,751.697692058099,876.945248528453,936.339147016888,988.045100549252,903.241919808224,1219.12702842037,1212.96070460286,1127.78447138981,1184.3608419965,1313.66105066959,1516.127920599
"Arhgef1",2363.17222216472,0.397952013892728,0.0906384274772251,4.39054410992205,1.1306737506671e-05,0.00121845201054713,2816.41923481441,2953.16771626976,3721.15238579398,3909.251568139,1722.94814171038,1701.64325963871,2151.08974234288,2361.22025574132,1566.10990686013,1507.77220470222,1879.4501576855,2067.8420922783
"Arih2",2304.251873993,0.371160001232295,0.0871053684638144,4.26104622227141,2.0347214145513e-05,0.00198097670408419,2934.43196665192,2945.36799962064,2836.38724332961,2962.93620494385,1766.45693316772,1679.0622116435,2126.42532269276,2335.19105607173,1724.5742820513,1856.94985729384,2272.03851765572,2211.20089279339
"Arl14epl",384.335294244461,1.94686720826495,0.381158599240985,5.10776147289295,3.25997810127394e-07,5.94257414834573e-05,695.594275157628,883.317910511851,1161.81281333706,1011.87335522373,55.374825491151,91.93712398048,265.142511238823,292.270727718532,39.8477668609382,15.1043768296628,71.9449256959006,27.8029188877754
"Arl8b",2665.2645786432,-0.314360199586348,0.0954392586097203,-3.29382482812299,0.00098834071070798,0.0371702857971002,2777.83814940599,2725.02600428325,2364.95935176399,2217.5703390537,3096.24381389093,3629.09699922947,2752.72540737981,2644.56668643028,2744.86245214184,2618.38814805978,2267.59747285968,2144.30011921968
"Armcx1",1321.58890326642,-0.464816601517447,0.126359482849392,-3.67852567164637,0.000234586082224563,0.0127802983479159,886.230226587451,1004.21351857308,799.86343687436,731.114128492639,1748.2623476492,1770.99933562398,1385.6118610587,1165.36445377847,2120.27187390295,1848.06492974698,1244.38075185132,1154.68997505792
"Arvcf",961.346401653316,0.731690316288497,0.144689296485647,5.05697611406301,4.25956565631214e-07,7.33320589879982e-05,721.693244698616,833.594716873767,955.144187887678,1003.32231278522,730.947696483193,843.563435820895,1222.65051694182,1381.77865674563,1002.68101729152,856.507015517349,1068.515377928,915.758640866102
"Atad5",3252.03765129324,-0.275403381502546,0.0778520548586458,-3.53752231720267,0.000403900050620936,0.019228732186006,4814.69251140916,4457.53806496709,4081.98463455155,3970.53403894833,3032.9582990439,3229.0898633144,2568.62313213425,2597.71412702502,2983.94905330747,2825.40695990163,2252.49792055313,2209.4632103629
"Atg13",1323.81445879379,0.913006807146697,0.122830171950956,7.43308254515224,1.06095645342972e-13,9.98501483537822e-11,1621.54032495963,1489.74587998025,1824.26954248021,1834.19860306048,896.281104021058,950.016947798293,1572.35675269535,1896.41311878437,892.404639234501,791.647044425268,1094.27343774506,1022.62611034099
"Atg2a",1455.98764506965,0.406957721832218,0.127666196738328,3.18767012905023,0.00143424056328219,0.0480930499568995,2145.78919139164,2058.15023078424,2030.93816792959,2080.75366003753,995.95578990513,1032.27647978083,1262.28976280809,1423.42537621697,1026.77501585859,859.172493781408,1164.44194552254,1391.88362681926
"Atn1",1940.22344662052,0.436158642328051,0.0994728325095317,4.38470114225668,1.16145121516074e-05,0.00124029885048373,1283.38845873292,1266.47899089944,1296.985265658,1331.11227292812,1562.36114778605,1512.93021567878,2075.33473913179,2089.02919633933,2003.50865007787,2225.67435048855,3092.74359596452,3543.13447576088
"Atp11a",1653.23740370737,0.708300965660764,0.168368559133965,4.20684817464758,2.58956988340825e-05,0.00235851342219834,2308.05669766821,1735.43695442726,1877.89167232653,2039.42362158473,1280.74060671676,1029.05061578151,1810.19222789296,1973.757026374,1217.67361989007,1005.77379830461,1609.43463408607,1951.41736943574
"Atp2b4",698.819915964256,0.887077366557712,0.269954065880518,3.28603076847279,0.00101609910224851,0.0377814042067649,556.02152500365,796.546062790489,624.474387168669,674.10717890257,265.008093421937,296.779487936988,474.79007826487,561.487021443999,419.791590418722,754.330348728454,1223.95194578952,1738.55127170121
"Atp6v0a4",139.7386885988,-1.40768575607009,0.39404262791988,-3.57241997776015,0.000353697580621997,0.0174585620476949,436.874055360011,352.937178372285,348.543844001118,286.459921690098,45.0909293285087,58.0655519876716,23.7835475197616,14.8738283826225,51.8947661444777,29.3202609046396,15.9877612657557,13.0326182286447
"Atp9a",392.19945936205,0.953784966175706,0.227307536283966,4.19601119156992,2.71656829088657e-05,0.00244266207404113,566.23416525882,674.675490148125,752.944073258825,775.294514424943,140.810270534641,161.293199965754,228.145881763639,351.766041249022,218.69937160887,226.565652444942,280.674031109933,329.29082057709
"Atr",2731.62708440362,-0.320567652322646,0.0838696341034889,-3.82221355499285,0.000132259071411756,0.00815328083458409,4241.64991931356,4035.37840133394,3375.95992490826,3319.22963988179,2163.57353883283,2379.07469949488,1803.14525085007,1825.01874254778,2827.33806262146,3041.31069929034,1858.13314266449,1909.71299110407
"AU015836",989.753798142601,1.61077537071624,0.221965481039578,7.25687329026185,3.96140468794295e-13,3.07368017417506e-10,1175.58836715058,769.247054518599,2006.36135841669,2372.91427668664,622.571252307655,509.686511891784,1492.19738883245,1975.24440921227,221.47944836661,306.530000366686,215.834777087702,209.390732873559
"AU018091",1917.4786415061,1.52607481385671,0.433204460912632,3.5227587699391,0.000427079892311304,0.0199246691607753,4132.71508992509,4128.97500112328,4084.21888996181,4429.43998314839,565.614288945328,706.464215850004,1518.62355274329,2141.83128709764,445.73897349096,188.360463993442,421.0110466649,246.750905129007
"Avpi1",553.442704017964,0.684022092609154,0.179777975098125,3.80481586932885,0.000141909715669832,0.00856127972697015,747.792214239603,892.092591742102,958.495571003073,949.165710674654,418.475466925984,400.007135915071,651.845376467539,664.860128703226,309.515212361706,209.684290105907,227.381493557414,211.997256519287
"B4galnt3",509.678781697368,0.723933304030746,0.177543237092173,4.07750425128786,4.55216978404044e-05,0.00368108825868366,585.524707963028,662.000950593319,735.070029976716,798.09729426097,333.831090818082,393.555407916441,539.093743781262,654.44844883539,306.735135603966,330.51930474321,342.848658254539,434.420607621491
"B4galt1",1615.57499381949,0.73412479129212,0.164712746638897,4.45700048279538,8.31144160608038e-06,0.000961742796336366,1556.86027001022,1286.95324710336,1706.97113344137,1799.99443330644,1079.01802814186,1112.92307976371,1702.72582798886,1941.03460393224,1324.24322893676,1848.06492974698,1840.36896348032,2187.74217998183
"B4galt5",1268.40732940695,0.586876670279385,0.126950704517902,4.62287052685576,3.78465961439009e-06,0.000499327474545279,1562.53395904087,1595.04205474325,1380.76984354289,1532.06177023311,915.266758475167,983.888519791102,1345.97261519243,1500.02559238748,922.058791317059,912.48205906257,1150.2306021752,1420.55538692227
"Bace1",660.147404793289,0.57806010079013,0.167049721548793,3.46040744893602,0.000539358603901428,0.0237920903803965,587.794183575288,567.429386222845,585.374917489057,704.035827437356,530.016186843874,625.817615867127,762.835264893093,954.156090745233,575.475888852155,562.415913716268,668.821346284113,797.596235593057
"Baiap3",37.2622950867411,1.57802820988632,0.452583377578243,3.4867126988408,0.000488996364325743,0.0221255181897004,10.2126402551691,12.6745395548058,30.1624480385583,21.377606096276,21.3588612608725,27.4198439941782,67.8271540378385,75.1128333322436,27.8007675773988,25.7662898858954,66.6156719406487,60.8188850670087
"BC030336",939.774896690232,-0.336625627570886,0.102570504300483,-3.28189502300517,0.00103111984872315,0.0382055614289361,839.705976536125,798.495991952766,784.223649002515,796.672120521219,1133.60178469742,1150.02051575583,946.056668008293,862.682046192105,1244.54769521489,1278.54107399322,738.989854061596,703.761384346815
"BC030867",1078.80112129054,0.403486427382784,0.119887698432777,3.36553652007112,0.000763949535663782,0.0308133588427589,1547.78236756118,1458.54701338381,1419.8693132225,1339.66331536663,778.411832618466,912.91951180617,1058.80830069457,1165.36445377847,743.207186569127,763.215276275315,923.737317576995,834.087566633262
"Blmh",3361.75227922978,-0.282513209456934,0.0734019448706383,-3.84885182476879,0.0001186727614881,0.0077202920457489,3471.16294895136,3560.5706503193,3311.16651801062,3300.70238126501,3640.49924157538,3998.45842715105,3130.61955130491,3137.63409731422,3539.03771260286,3601.94962749724,2869.80314720315,2779.4230475623
"Brpf3",2737.83440435749,0.343577488814346,0.0824335521315245,4.16793259456005,3.07374793269991e-05,0.00269516146372203,3931.8664982401,4044.15308256419,4144.54378603893,4205.68770600736,1827.36924120798,1871.00111960275,2303.48062089543,2385.01838115352,1909.9127325673,1765.43510356118,2137.91896481522,2327.62561563595
"Btbd19",365.429421270711,0.646989918260017,0.162166085540853,3.98967463574266,6.6163990820963e-05,0.00493791802437042,458.434073676479,488.457255150593,522.815766001676,558.668105982679,272.918782777816,266.133779943495,382.298504576908,461.832371280428,227.03960188209,223.900174180884,261.133434007343,261.521205788137
"C330006A16Rik",906.660179233057,0.370115208080197,0.103727924262879,3.56813472081259,0.000359531641191898,0.0175623120370451,804.529104546098,757.547479544932,864.656843772003,890.733587344833,723.037007127315,775.820291835278,957.508005702993,972.748376223511,1017.5080933328,1049.30994328422,1055.19224353988,1011.33117454283
"Calcoco2",546.645443151509,2.34024906450655,0.551484529393267,4.24354436031278,2.20016855820862e-05,0.00211766064050817,719.423769086356,855.043937658823,1094.78515102915,1266.97945463929,207.260061124022,177.42251996233,749.62218293767,1200.31795047764,100.082763278636,28.4317681499535,103.032239268203,57.3435202060368
"Canx",21825.8472070673,-0.255554949306259,0.0687407716013568,-3.71766192541858,0.000201075105062433,0.0114922156201067,22749.2235372922,22521.6818243088,19997.7030495641,20029.3917384709,25683.6351317314,29119.8743218173,23067.3984777776,22820.9148874577,22772.5354148999,22829.821331658,15170.6090232837,15147.3777465461
"Capg",746.205699291739,0.614120295429194,0.13579520239651,4.52240053102921,6.11422216945169e-06,0.000757144511983768,671.7647812289,643.47662355168,1014.35195625966,1098.80895334859,657.378285473521,708.077147849662,1001.55161222107,1082.81470625492,410.524667892922,321.634377196349,676.815226916991,667.27005330661
"Capn1",1015.22073106753,0.497838257790446,0.111446588821804,4.46705693779874,7.93030285013945e-06,0.000932934044461821,1628.3487517964,1526.79453406353,1732.6650706594,1717.33435640084,604.376666789134,572.590859878428,813.925848454062,852.270366324269,480.026586836419,506.440870171047,826.034332064044,921.840529372803
"Capns1",3551.0979119137,0.485582495098088,0.127560393929332,3.80668701420834,0.000140840800415057,0.00854869211457023,6877.64584295332,5522.19938757078,6016.84981983981,6363.40074799149,1823.41389653004,1746.80535562912,2466.44196501231,2535.244047818,1925.66650086116,2073.74208943723,2353.75374190292,2908.01154741826
"Casz1",595.747491896538,1.02842190266002,0.241301696080421,4.261975441388,2.02627715607912e-05,0.00198097670408419,986.087153526882,891.117627160963,1003.18067920834,1027.550266361,365.473848241597,369.361427921577,715.26816985357,783.107064345074,316.928750382346,175.921565427837,307.320299886193,207.653050443073
"Catsperg1",73.3285216261211,1.26395129141447,0.386005289952638,3.27444033621806,0.00105871493600298,0.0388204642897507,56.7368903064949,74.0973081665571,93.8387272310701,102.612509262125,32.4338263591027,32.2586399931509,81.9211081236232,73.6254504939813,53.7481506496376,91.5147537326629,95.9265675945341,91.228327600513
"Cbln1",171.153968389381,-1.14961130199757,0.331587541675746,-3.46699184229834,0.000526317862887196,0.0233648719194294,114.60851841912,133.570147616031,100.541493461861,88.3607718646074,56.9569633623268,87.0983279815074,36.1157573448231,27.5165825078516,290.981367310107,380.274899005628,326.860896988783,410.96189480993
"Ccdc88a",2463.60772822948,-0.368710189012716,0.0963336019421224,-3.82743073630983,0.000129487804903007,0.00805277243090641,2735.85285057919,2413.0373383188,2009.71274153209,2116.38300353132,2635.84169337879,2904.89053138324,2180.15852264481,2104.64671614108,3134.07319822542,3398.48478667413,1972.71209840241,1957.49925794244
"Ccnd3",3407.9409211714,0.72754756419391,0.142477397300579,5.10640689666045,3.28342270716843e-07,5.94257414834573e-05,5952.83453095745,5670.39400390389,5018.13765145199,5724.92291258271,1415.2223257667,1414.54136369967,2203.06119803421,2481.69826564056,1883.03865724248,2265.65652444942,2957.7358341648,3908.04778616293
"Cct4",14425.9302680605,-0.269022317622425,0.0708742549090061,-3.79576925313454,0.000147186351680862,0.00879725479995733,19519.7597410465,19402.7701292454,16762.5012155025,16725.8390097263,13312.1080480727,14977.6865488199,11817.7805009304,11643.2328579169,13293.4003632595,13786.7420744634,10706.4707943011,11162.8719334418
"Cd37",80.7274670869782,1.90806944296517,0.460509300745425,4.14338959034396,3.42209862150402e-05,0.00290745706265795,141.842225766237,137.470005940586,213.371391680171,226.602624620526,22.9409991320483,19.3551839958905,71.3506425592847,89.242970295735,12.0469992835395,6.21944928280233,22.2052239802162,6.08188850670087
"Cd59a",154.681482414853,1.18819954062872,0.356355155455962,3.33431275635231,0.000855104505948926,0.0338431197705216,80.5663842352228,106.271139344141,102.775748872124,111.163551700635,55.374825491151,46.7750279900688,103.0620392523,131.633381186209,179.778297000512,314.526435158861,258.468807129717,365.782151617295
"Cd9",2274.42935959649,0.332834665366763,0.0921929913178152,3.61019488151098,0.000305967033985754,0.0153713046931562,3572.15461369692,3656.11717927091,3779.24302646084,3688.34963847748,1483.25425422726,1562.93110766816,1792.57478528573,2035.48341416189,1162.99877698785,1100.84252305601,1689.37344041485,1769.82955544995
"Cdc42bpg",1564.35390535568,0.370288294158102,0.101078341473472,3.66337920429061,0.000248909626051444,0.0132099894397302,1327.64323317198,1420.52339471939,1868.95465068548,1827.07273436172,1503.03097761696,1340.34649171542,1737.07984107296,1948.47151812355,1295.51576910678,1261.65971165419,1607.65821616766,1634.29032587205
"Cdc42ep1",268.91270684118,1.00584781200076,0.292383621833765,3.44016469080008,0.000581360309210314,0.0248698893488546,131.629585511068,106.271139344141,224.542668731489,226.602624620526,106.003237368775,127.421627972946,227.265009633277,237.98125412196,303.955058846227,425.588029494617,406.799703317561,702.892543131572
"Cdh3",1797.69685246886,0.898939507743403,0.156992145610262,5.72601580957464,1.02816643735673e-08,2.63902283566635e-06,1308.35269046777,1430.27304053078,1865.60326757008,1865.55242533502,1546.53976907429,1675.83634764419,2821.43343354801,3181.51189104295,1295.51576910678,872.499885101698,1800.39956031593,1908.84414988883
"Cdyl2",2221.17928050772,1.06022622796061,0.128802608558095,8.23140338405809,1.85032730169851e-16,3.73158150258256e-13,5913.1187077429,5872.21167219965,5337.63617511968,5073.61851351617,350.443538465427,435.491639907537,749.62218293767,867.144194706891,387.357361578423,400.710232363407,678.591644835408,588.205502719498
"Ceacam1",232.264217851926,-1.16584002621877,0.321094441543418,-3.63083216456466,0.000282508860318371,0.0146624175776266,642.261598269523,550.854988343484,396.580335321784,384.796909732968,70.4051352673206,141.938015969864,45.8053507788,46.1088679861297,89.889148500256,124.388985656047,141.225224514175,152.916053882765
"Cep170b",3299.16464106306,0.245899211768654,0.0760424376503441,3.23371027240526,0.00122193347637678,0.0432331701403784,1715.72356286841,1590.16723183756,2118.07412892987,2106.40678735306,3384.19290644491,3140.37860333324,3896.97830471945,3853.06524251836,3653.94755192278,3811.63391760314,5227.99793390211,5091.40952132387
"Cfap36",681.03218249739,-0.429600084560737,0.129780213561774,-3.31021249519096,0.000932251685647941,0.0355691812061945,820.415433831917,913.541812527158,700.439071117631,709.736522396363,681.901422476745,758.078039839045,531.165894608008,533.970438936148,705.212804213349,748.110899445652,570.230151811953,499.583698764714
"Chdh",82.8594358625883,1.58213412192554,0.403751521310849,3.91858367936018,8.90708073331282e-05,0.00616378719177339,18.1558048980784,6.82475206797236,41.3337250898761,49.8810808913106,94.9282722705446,54.8396879883565,190.268380158092,265.497836629812,64.8684576805971,47.9786087530466,73.7213436143179,86.0152803090552
"Chmp4c",561.499360036753,0.429975044108759,0.126059122256174,3.41089987311647,0.000647488639545544,0.027123433603752,765.948019137682,730.248471273043,835.611523438577,839.427332713771,462.775327318905,461.298551902057,598.112176515485,646.267843224947,341.949441202005,325.188348215093,380.153434541302,351.011850958164
"Cic",4482.31610737291,0.327375537334343,0.0947507436361816,3.45512367260547,0.000550040457653049,0.0239658059897781,4702.3534686023,4566.73409805465,4696.40487237403,4849.86623637515,3533.70493527102,3369.41494728461,4136.57552417779,4529.08074250855,3792.95138980977,4016.87574393562,5339.9122627624,6253.91906731898
"Ckb",1777.33575840953,1.23106672705504,0.217291867155285,5.66549840623014,1.4659778749693e-08,3.69557315373957e-06,1857.56578863464,2172.22108677749,3069.86693370215,3101.17805769977,1274.41205523206,1153.24637975514,2528.10301413762,3174.07497685164,953.566327904778,571.300841263128,867.78015314685,604.713485809115
"Cldn3",167.173908424877,0.997790255236583,0.291912991922684,3.41810841876081,0.000630579826975055,0.0266523814892421,56.7368903064949,49.7231936380844,110.595642808047,128.265636577656,181.94585518521,162.906131965412,342.659258710639,348.047584153366,153.830913928273,111.061594335756,227.381493557414,132.932705932176
"Cldn4",903.320551437563,1.0801993148474,0.174107779203891,6.20419902997223,5.49761747316875e-10,2.04236489128219e-07,1132.46833051764,785.821452397961,1689.09709015926,1626.12323705673,607.540942531485,546.783947883907,1160.98946781651,1285.09877225858,325.268980655566,359.839565647849,605.758510180299,715.056320144974
"Cln6",573.917175711976,0.817009401739256,0.206934056971278,3.94816307038649,7.8753155159854e-05,0.00564344310351096,664.956354392121,459.208317716426,811.034713925678,859.379765070295,296.650850845452,288.7148279387,499.454497914993,532.483056097885,429.985205197101,585.516725338105,675.927017957782,783.694776149169
"Cngb1",66.0002904984374,-1.63748155809535,0.427073741927464,-3.83418926835699,0.000125979113915655,0.00794336150668787,150.920128215277,171.593766280448,98.3072380515973,112.588725440387,63.2855148470297,79.0336679832196,24.6644196501231,20.8233597356715,39.8477668609382,20.4353333577791,3.5528358368346,6.95072972194385
"Cnot6",4288.26834461992,-0.359718473001605,0.0865632019362638,-4.15555877041684,3.24493517614388e-05,0.00282770060997674,4519.66068181539,4266.44500706386,3924.46962812797,3829.44183871291,4795.45988753368,5340.41785086613,4049.369183272,3841.16617981226,4872.54786406543,4996.88325235433,3330.78359703243,3692.57516478267
"Cops7a",2577.9347521509,0.295193377723911,0.0898396053950356,3.2857822162721,0.00101699607555222,0.0377814042067649,3641.37361987085,3679.51632921824,3267.59853751048,3404.74006426689,2024.34540616936,2035.52018356782,2464.68022075159,2515.9080709206,2043.35641693881,1749.44223397683,2071.30329287457,2037.43264974479
"Cotl1",1526.73954821157,0.791212222627209,0.153884224947287,5.14160709389307,2.72398309658599e-07,5.26773553075402e-05,1373.03274541718,1241.12991178983,1494.71686946633,1623.27288957722,935.043481864864,961.307471795896,1439.34506101076,1839.14887951127,1650.43890184491,1816.96768333297,1722.23717190557,2224.23351102203
