"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"1190007I07Rik",178.891603061286,0.233751896110391,0.221859055957332,1.0536053851926,0.292063622647264,0.665137240855893,158.129469644546,171.641509263902,182.291562847309,203.503870489388
"1300002E11Rik",161.029072842401,0.0184382407000101,0.244778470531885,0.0753262354321651,0.93995514791997,0.984952621430137,180.36642631331,137.986311369019,147.306313411967,178.457240275309
"1500004A13Rik",75.6961440236391,-0.221927706577099,0.336860275679938,-0.658812340306816,0.510016281964207,0.824071635400308,91.4185996382532,70.6759155792536,71.811827788334,68.8782330887158
"1500009L16Rik",326.400540197667,0.26392311736644,0.166636929881057,1.58382129072363,0.113234392830938,0.409860558038135,304.728665460844,287.751942001247,345.249172059298,367.872381269278
"1500011B03Rik",265.683388710536,0.0357673852847717,0.183957482736904,0.194432891517254,0.845836937603862,0.959791850831282,275.902980890223,247.365704527388,278.040666565088,261.424202859444
"1500011K16Rik",75.5209429754733,0.260267184628097,0.332325961763806,0.783168378560434,0.433528241340902,0.776236980736394,70.0052339572209,67.3103957897653,81.0184723765819,83.749669778325
"1500015A07Rik",157.584102964193,0.117876582617488,0.247013240722381,0.477207546740257,0.633214337717914,0.881382286864842,172.13051643599,127.889752000554,177.688240553185,152.627902867041
"1600002H07Rik",552.953557332824,0.181117394689709,0.13100814347526,1.38248959099181,0.166821424347381,0.509089154460014,513.920776344774,523.338327265425,572.653293389022,601.901832332074
"1600002K03Rik",80.363715712911,-0.0386198373069727,0.324076038481226,-0.119169061334999,0.905141417426273,0.977896774968273,88.1242356873251,74.0414353687419,81.0184723765819,78.2707194189953
"1600012H06Rik",450.325032855496,0.00813463560717117,0.148485517905027,0.0547840336346752,0.956310520612122,0.990370398208538,452.975043252606,444.248612212451,486.110834259492,417.965641697435
"1600014C10Rik",183.914204553818,0.0856058864468095,0.217518661304969,0.393556515717918,0.693908490862735,0.9080307035335,184.48438125197,171.641509263902,197.942858647331,181.588069052069
"1600020E01Rik",140.241241380551,0.290984424640948,0.248730203428704,1.16987973567253,0.242049369869865,0.609699364720697,135.06892198805,116.110432737345,155.59229354139,154.193317255421
"1700001L05Rik",269.470332033005,0.386011264818329,0.185474161514118,2.0812131547981,0.0374144000009009,0.216040005356372,225.663930638571,242.317424843155,324.994553965152,284.905418685143
"1700001O22Rik",28.5258292634222,0.167772419463621,0.548866116181243,0.305670935985089,0.759855204491995,0.930699306137723,22.2369566687643,31.9724380001385,34.0645849765174,25.8293374082684
"1700001P01Rik",15.4717374853176,-0.093374152573401,0.793432245766283,-0.117683838880561,0.906318172492657,0.977896774968273,7.41231888958809,25.241398421162,17.4926247176711,11.7406079128493
"1700003M07Rik",35.5155375228239,0.0691554248737926,0.504213741147688,0.137154978593764,0.890908296397747,0.973129753172908,26.3549116074243,43.7517572633475,41.4299006471158,30.5255805734082
"1700007G11Rik",33.2173631237649,-0.761794704625466,0.53705810231099,-1.41845863854846,0.15605690619051,0.489431877453069,27.1785025951563,57.2138364213005,25.7786048470942,22.6985086315086
"1700007K13Rik",115.962903372067,0.514815434265926,0.292742622844579,1.75859404846301,0.0786464845869108,0.336147090996914,93.8893726014492,97.6000738951597,109.559070600151,162.80309639151
"1700007L15Rik",31.0248500000878,-0.195500507256841,0.531063216055113,-0.368130387016962,0.712776013870639,0.915927363437243,38.7087764234045,26.9241583159061,34.9852494353422,23.4812158256986
"1700008J07Rik",168.373130210991,-0.11618978192929,0.230880078539516,-0.503247325036765,0.614790395646649,0.874293935369412,164.718197546402,186.786348316599,148.226977870792,173.76099711017
"1700008O03Rik",29.9664485912299,0.0763587232720558,0.534000184928786,0.142993814285362,0.886295066475625,0.971471110083433,31.2964575338164,26.9241583159061,24.8579403882695,36.7872381269278
"1700010I14Rik",22.0543257020397,0.0200015151915332,0.625292415638973,0.0319874584934699,0.974482052452954,0.995013388665647,28.0020935828884,15.1448390526972,23.9372759294447,21.1330942431287
"1700013H16Rik",72.1596932917579,-0.108606111594845,0.341214350124137,-0.318292919261259,0.750262754863641,0.927276871968167,72.4760069204169,77.4069551582301,74.5738211648084,64.1819899235761
"1700017B05Rik",2487.40722346627,0.226291405406449,0.0773324767694692,2.9262143779648,0.00343114408987763,0.0407138850252489,2380.17795454551,2199.36718243058,2663.48227938013,2706.60147750886
"1700019A02Rik",24.5911015642283,-0.330468010671991,0.578254908037541,-0.571491925236779,0.567666232360268,0.854135914136755,24.7077296319603,30.2896781053944,23.0166114706199,20.3503870489388
"1700019D03Rik",363.653465637029,-0.0680350899189572,0.158570139879679,-0.429053603475291,0.667884215761285,0.896574806736509,361.556443614353,383.669256001662,367.345119071093,342.043043861009
"1700020I14Rik",1323.77361503263,-0.0901504184991511,0.101006238535041,-0.892523271895489,0.37211252474487,0.73506649882661,1470.10991310164,1253.65612158438,1280.64426222529,1290.68416321923
"1700021F05Rik",583.823137942391,-0.0457643768769324,0.127193305077024,-0.359801774544808,0.718995376052265,0.917543024435696,595.456284130243,590.648723055191,565.287977718424,583.899566865705
"1700024P16Rik",22.4441829690696,-0.388911745293922,0.602556350479505,-0.645436306470643,0.518644481735863,0.82785507344031,27.1785025951563,23.5586385264179,20.2546180941455,18.7849726605589
"1700025G04Rik",624.792256362591,-0.239616520466376,0.124889593638939,-1.91862679255021,0.0550315823364282,0.272631354099981,653.107653271484,701.710876108304,580.018609059621,564.331887010956
"1700029J07Rik",24.7167280541423,0.468720167026354,0.579696435174544,0.80856141005115,0.418767469383187,0.766399402030022,19.7661837055682,21.8758786316737,26.699269305919,30.5255805734082
"1700029P11Rik",23.5071397966794,0.289817971822512,0.602426915503353,0.481084035862437,0.630456773669422,0.880891851111522,20.5897746933003,21.8758786316737,20.2546180941455,31.3082877675981
"1700030C10Rik",738.01417926797,-0.71383508937277,0.129089669474696,-5.52976153922755,3.20666385207019e-08,2.40070937220806e-06,966.072228609648,866.621345793229,507.286116812462,612.077025856543
"1700030J22Rik",94.575133775448,0.652493609586307,0.306708814646204,2.12740416456232,0.0333865164279945,0.200145210461571,65.8872790185608,82.4552348424625,108.638406141326,121.319615099443
"1700030K09Rik",342.775013186772,-0.00441189309325589,0.170123075110824,-0.0259335371781977,0.979310350236137,0.996455731815359,360.732852626621,324.772659685618,313.02591600043,372.568624434418
"1700030L20Rik",44.2679517562648,0.0312266821249968,0.440747231351543,0.0708494118709284,0.943517605614096,0.986698384547444,36.2380034602085,52.1655567370681,43.2712295647653,45.3970172630173
"1700034H15Rik",24.8818100114777,0.0688704931892562,0.578581671967681,0.119033312885693,0.905248963530892,0.977896774968273,28.0020935828884,20.1931187369296,23.9372759294447,27.3947517966483
"1700037H04Rik",713.911776641363,0.290408022367837,0.123133784942808,2.35847555975577,0.0183501680794035,0.135860901808483,616.869649811276,669.738438108165,828.598012942315,740.441005703695
"1700052K11Rik",123.32226882409,0.0951447521089016,0.262270014836936,0.36277403716188,0.716773687894005,0.917108282243664,123.538648159802,114.427672842601,131.655017611946,123.667736682013
"1700061G19Rik",73.87272284999,0.323100935369312,0.339189293710032,0.952568201181274,0.340808895119267,0.709844596650484,64.2400970430968,67.3103957897653,75.4944856236332,88.4459129434647
"1700063D05Rik",285.37153232711,0.593177298807289,0.206104945777417,2.878035248353,0.00400160424350016,0.0452299182473822,270.137843976099,180.055308737622,371.948441365217,319.344535229501
"1700066M21Rik",237.941917336242,-0.195322443590354,0.19083561983083,-1.0235114585186,0.306066084971473,0.678335167783374,256.960388172387,250.731224316876,226.483456870899,217.592599984807
"1700067K01Rik",28.0327419133602,0.402100656554411,0.571819626476602,0.703194920104521,0.481934284569263,0.807183910410172,32.1200485215484,15.1448390526972,35.905913894167,28.9601661850283
"1700086O06Rik",98.5718507870136,-0.23432143131347,0.296826224015161,-0.789422942972524,0.42986485080253,0.773527545357799,94.7129635891812,119.475952526833,89.3044525060051,90.7940345260345
"1700092M07Rik",27.8115887355207,-0.117511203859547,0.553951510481815,-0.212132653555432,0.832003545514967,0.955645153484634,35.4144124724764,21.8758786316737,25.7786048470942,28.1774589908383
"1700094D03Rik",182.234198502409,0.0907844614589245,0.216601367066554,0.419131525753619,0.675120011788821,0.899725743229177,177.895653350114,175.00702905339,185.053556223784,190.980555382348
"1700096K18Rik",39.4981705831377,-0.00639445938606069,0.474307405244046,-0.0134816773159393,0.989243503659156,0.998830069586305,31.2964575338164,48.8000369475799,34.0645849765174,43.8316028746374
"1700097N02Rik",18.7442481401594,-0.767825795351318,0.681741951726922,-1.12627042153756,0.260051073634944,0.63251007457021,17.2954107423722,30.2896781053944,15.6512958000215,11.7406079128493
"1700102P08Rik",25.8416754727884,0.702189087367314,0.588506675044378,1.19317098198481,0.232802416736779,0.600880004866643,14.8246377791762,25.241398421162,35.905913894167,27.3947517966483
"1700109H08Rik",54.5537061336138,0.0726936731444493,0.422132268539062,0.172205914027922,0.863275648617406,0.963936999660891,42.0031403743325,65.6276358950212,43.2712295647653,67.3128187003359
"1700113A16Rik",22.1473348366863,0.18861379588514,0.613182738039293,0.307598019618507,0.758388227309756,0.930519516354477,18.1190017301042,23.5586385264179,25.7786048470942,21.1330942431287
"1700123M08Rik",17.1360779973461,0.134011565258503,0.694375054711507,0.192995938360979,0.846962149011114,0.959791850831282,18.9425927178362,13.4620791579531,16.5719602588463,19.5676798547488
"1700123O20Rik",673.130182220547,-0.151238856089561,0.12250983949645,-1.23450374852498,0.21701525077751,0.581133178170076,741.231888958809,673.103957897653,626.972496459685,651.212385566041
"1810011O10Rik",45.8014627130233,0.986436061449318,0.435427995131871,2.26544014734416,0.0234856830155491,0.159402581725191,29.6492755583524,31.9724380001385,64.4465121177356,57.1376251758666
"1810013L24Rik",1423.4852097505,0.000707474513792129,0.0898352976129534,0.00787523982878327,0.993716532677543,0.999187596888347,1405.86981605854,1442.12522979572,1394.80665511956,1451.13913802817
"1810014B01Rik",72.7175906986057,-0.168897758859038,0.337099302399873,-0.501032656124245,0.616348140434694,0.875192815429628,76.593961859077,77.4069551582301,67.20850549421,69.6609402829058
"1810019D21Rik",67.7100757268317,0.661332097327093,0.359606389705349,1.83904434475975,0.0659086639344838,0.304153179506545,46.9446863007246,58.8965963160447,77.3358145412827,87.6632057492747
"1810022K09Rik",2202.2158954639,0.0280340856548339,0.0814226397741353,0.344303325618033,0.730618183535498,0.921322630290276,2283.81780898086,2071.47743043003,2219.72201022658,2233.84633221813
"1810026B05Rik",681.31264314225,-0.0771231423259013,0.136009601488739,-0.567041896172946,0.570685717427093,0.855471144899392,782.41143834541,610.84184179212,683.133028447998,648.864263983471
"1810030O07Rik",774.964651255212,-0.016791339165616,0.114572073923355,-0.146556997622727,0.883481697999022,0.970377365656213,750.291389823861,811.090269266672,776.120138789302,762.356807141014
"1810032O08Rik",879.685656220701,-0.152449596015502,0.112388106233764,-1.35645666720651,0.174953913762534,0.523044038287473,892.772630701499,962.538659793644,789.930105671674,873.501228715987
"1810037I17Rik",1409.26631910921,0.138698381368274,0.0915737760090017,1.51460808337356,0.129871683917981,0.444116785906204,1324.33430827307,1359.66999495326,1524.62034381386,1428.44062939666
"1810041L15Rik",70.3516801563958,-0.27875136837857,0.344203403091108,-0.809844893674065,0.418029326810627,0.765870271596153,79.888325810005,74.0414353687419,67.20850549421,60.2684539526264
"1810043G02Rik",122.643117842007,0.10381288203777,0.288932663437113,0.359297840551577,0.719372289620719,0.917543024435696,113.655556307017,122.841472316322,154.671629082565,99.403813662124
"1810044D09Rik",20.1798843898991,-0.325933816589439,0.689836762017278,-0.472479627841689,0.636584479570737,0.882604379826442,24.7077296319603,20.1931187369296,9.20664458824795,26.6120446024584
"1810055G02Rik",657.116926494685,0.0689082223244811,0.122547714870759,0.562297080750569,0.57391362696142,0.856776374361342,666.285109075196,614.207361581609,674.847048318574,673.128187003359
"1810058I24Rik",586.459778153984,0.248091035861446,0.127376307117076,1.94770158969531,0.0514506797922009,0.262712306576665,527.921823136219,545.214205897099,642.623792259707,630.079291322912
"2010107E04Rik",968.464547371343,0.00573859535487985,0.105047996627827,0.0546283179032058,0.956434578013683,0.990370398208538,990.779958241608,940.66278116197,943.681070295414,998.73437978638
"2010107G23Rik",144.15959056807,0.216275443107942,0.244195461544039,0.885665285261403,0.375797920159679,0.738088415787376,138.363285938978,127.889752000554,149.147642329617,161.23768200313
"2010111I01Rik",780.678568444719,0.406828738072092,0.122484047173385,3.32148347038366,0.000895402859577568,0.0143638842003314,681.109746854373,661.324638634444,817.550039436417,962.729848853642
"2010204K13Rik",388.441874283543,0.101751863953421,0.153598452236797,0.662453706216742,0.507680494211563,0.822647121065224,387.911355221777,360.110617475245,409.695684177034,396.049840260116
"2010300C02Rik",29.4453706414779,0.0113522521633839,0.536345774092866,0.0211659207767306,0.983113299469435,0.996752616330605,23.8841386442283,35.3379577896268,30.3819271412182,28.1774589908383
"2010315B03Rik",81.4991209940359,-0.331590478782153,0.319209099259234,-1.03878767726751,0.298903493621782,0.671248278015794,93.8893726014492,87.5035145266949,71.811827788334,72.7917690596656
"2010320M18Rik",106.088794559457,0.00529977065584828,0.282681449817089,0.0187482081306627,0.985041970474491,0.997678385470531,99.6545095155733,112.744912947857,108.638406141326,103.317349633074
"2200002D01Rik",17.2488306017436,1.65910073782381,0.741544493010203,2.23735831560007,0.0252629306420312,0.167997880610368,8.2359098773201,8.41379947372067,20.2546180941455,32.0909949617881
"2210011C24Rik",43.2168820686052,0.153537719119812,0.440972263426859,0.348179991926586,0.727705012943447,0.92017409491668,42.8267313620645,38.7034775791151,50.6365452353637,40.7007740978775
"2210013O21Rik",204.028088426255,-0.0959271401745264,0.206744044136347,-0.463989860386318,0.642655010228928,0.886128681369866,214.133656810323,206.979467053528,207.149503235579,187.849726605589
"2210016F16Rik",409.034712531867,0.0545637448961466,0.150823572088871,0.361771997178235,0.717522419757089,0.917127886879323,382.146218307653,422.372733580777,415.219670929982,416.400227309055
"2210016L21Rik",706.348913938228,0.0730770913253577,0.121038871700043,0.603748946920594,0.546010566543024,0.844074427666796,671.226655001588,706.759155792536,758.627514071631,688.782330887158
"2210039B01Rik",57.3592193139559,-0.273842774608063,0.379264880784054,-0.722035676074062,0.470272543608567,0.798754552297739,61.7693240799008,63.9448760002771,49.7158807765389,54.0067963991067
"2210408I21Rik",202.304087464127,-0.100469277209815,0.20790494903502,-0.483246203017953,0.628920932954537,0.880648273297392,197.661837055682,222.124306106226,196.101529729681,193.328676964918
"2300009A05Rik",33.3728531256111,0.448334325959277,0.513824248270517,0.872544118866183,0.382911610616401,0.743018967028156,33.7672304970124,21.8758786316737,44.1918940235901,33.656409350168
"2310009A05Rik",132.673874366395,-0.139400874335012,0.252027687246398,-0.553117301745998,0.580183089951525,0.85935537141131,140.010467914442,137.986311369019,129.813688694296,122.885029487823
"2310009B15Rik",94.0044470865197,0.159100952233851,0.299523712885142,0.531179821127755,0.595294174875771,0.86533653830987,84.0062807486651,94.2345541056715,97.5904326354282,100.186520856314
"2310010J17Rik",18.5274990217652,-0.179892300343183,0.675518360130281,-0.266302606946891,0.790006165519681,0.94094407264824,23.8841386442283,15.1448390526972,14.7306313411967,20.3503870489388
"2310011J03Rik",375.223094057085,0.169452518857184,0.157130242730551,1.07842077955523,0.280846017847159,0.653657165501683,346.731805835176,360.110617475245,415.219670929982,378.830281987937
"2310015A10Rik",43.5401757750046,-0.0771129530683088,0.442441566648958,-0.174289576027769,0.861637890993271,0.963563735896481,37.8851854356725,52.1655567370681,44.1918940235901,39.9180669036876
"2310022A10Rik",821.698588219051,0.239273358456617,0.115206929004022,2.0769007604418,0.0378107195663421,0.217496596296,738.761115995613,770.704031792813,839.645986448213,937.683218639564
"2310022B05Rik",1402.28705351239,-0.00068350195810163,0.0919081602331305,-0.00743679295035268,0.994066352417353,0.999187596888347,1391.8687692671,1413.51831158507,1452.80851602553,1350.95261717186
"2310030G06Rik",191.22650904395,0.273569782278857,0.214919197551554,1.27289597856066,0.203054956466557,0.563270150026495,180.36642631331,164.910469684925,220.038805659126,199.590334518438
"2310033P09Rik",447.13905885533,0.105838951455348,0.147504994010415,0.717527919413193,0.473048415620797,0.800507806487925,446.38631535075,413.958934107057,438.236282400602,489.97470356291
"2310035C23Rik",1629.50630371606,-0.132879874113043,0.0860418311177175,-1.54436362391271,0.122500267192325,0.428022689213355,1706.48052658073,1702.95301348106,1512.65170584914,1595.93996895331
"2310036O22Rik",3489.08389005307,0.0670336044851057,0.0722194718183579,0.928192948484927,0.353307491572262,0.720171646044286,3553.79511206362,3254.45763643515,3617.29065872262,3530.79215299088
"2310039H08Rik",61.7197049956536,-0.123354653106138,0.367094724416187,-0.336029490214867,0.73684862821331,0.923075223736492,60.1221421044368,68.9931556845095,59.8431898236116,57.9203323700565
"2310039L15Rik",53.3969912912352,0.142383682829919,0.414211172134443,0.343746601754393,0.731036861234306,0.921434671232728,61.7693240799008,38.7034775791151,49.7158807765389,63.3992827293862
"2310040G24Rik",20.6259322858305,1.02854694979826,0.652144735125802,1.57717588504314,0.114755060130437,0.41233694664503,16.4718197546402,10.0965593684648,28.5405982235686,27.3947517966483
"2310057M21Rik",569.41570035274,-0.0897534139763292,0.130471950715252,-0.687913482432795,0.491507265739134,0.813084244750635,601.221421044368,572.138364213005,532.144057200731,572.158958952856
"2310061I04Rik",641.669033378019,0.2150386516232,0.122485692713092,1.7556226107722,0.0791528688326061,0.337406370248139,604.515784995296,582.23492358147,689.577679659771,690.347745275538
"2310068J16Rik",27.5800112214992,-0.303596406615431,0.547156308219243,-0.554862298131051,0.578988851510661,0.858758422866848,33.7672304970124,26.9241583159061,23.0166114706199,26.6120446024584
"2400006E01Rik",104.759683589387,0.0316832688134564,0.287126627622783,0.110345978970229,0.912134993931644,0.978264021407812,113.655556307017,92.5517942109273,104.035083847202,108.796299992403
"2410002F23Rik",1810.45181046744,0.0961036082173081,0.0825242194277457,1.16455034514385,0.244201053211178,0.612587167989972,1718.83439139671,1783.72548842878,1887.36214059083,1851.88522145343
"2410003L11Rik",260.117330084899,-0.2197078757558,0.183879193866339,-1.19484902634229,0.232146021518983,0.600807495992552,283.315299779812,275.972622738038,249.500068341519,231.681329480226
"2410004B18Rik",418.153497264841,-0.0229477416231881,0.147433174080917,-0.155648426931333,0.876310150918046,0.967672859920338,429.914495596109,412.276174212313,412.457677553508,417.965641697435
"2410004P03Rik",17.2254985264346,0.00171436826864211,0.693729795369274,0.00247123344000173,0.998028242999001,0.999841143641347,20.5897746933003,13.4620791579531,18.4132891764959,16.436851077989
"2410006H16Rik",1558.98515442649,0.0311426180016341,0.106079672027662,0.293577623368908,0.769080676637819,0.933496015040469,1713.89284547031,1361.352754848,1599.19416497867,1561.50085240896
"2410015M20Rik",476.11905157248,-0.0474788131999082,0.139696924588647,-0.339870139158145,0.733954324952305,0.922306256823502,469.446863007246,499.779688739008,469.538874000645,465.710780543022
"2410017I17Rik",20.806984076547,-0.129572218519941,0.67039698184224,-0.193276852416428,0.846742153623524,0.959791850831282,12.3538648159802,31.9724380001385,19.3339536353207,19.5676798547488
"2410018L13Rik",148.957959861703,0.138166067873028,0.269258829724965,0.513134770786005,0.607857050501708,0.871015829601576,174.601289399186,106.01387336888,165.719602588463,149.497074090281
"2410021H03Rik",24.9083749938912,0.686439317176716,0.581723257768883,1.18001009588211,0.237996199537099,0.605811285095125,18.1190017301042,20.1931187369296,33.1439205176926,28.1774589908383
"2410089E03Rik",2105.38063142499,0.0231524556347113,0.0797954028664103,0.290147737877482,0.771703216242265,0.934208382305577,2046.62360451405,2133.73954653556,2071.49503235579,2169.66434229455
"2410131K14Rik",492.425003957799,0.0830879072699601,0.1409461664496,0.589501008526339,0.555525235799369,0.848492154911078,504.861275479722,449.296891896684,493.47614993009,522.065698524699
"2410141K09Rik",771.761018623207,-0.119319243963188,0.11525250780119,-1.03528544618754,0.300535624564058,0.67345368499434,808.766349952834,797.628190108719,771.516816495178,709.132717936097
"2500002B13Rik",113.403579119653,0.768688196439709,0.281683843853702,2.72890410015472,0.00635451805901939,0.0629165615994092,82.359098773201,85.8207546319508,128.893024235471,156.541438837991
"2500004C02Rik",92.2275045232578,0.0961938655151375,0.30898586376792,0.311321250565006,0.755556413814339,0.92943936476698,101.301691491037,75.724195263486,94.8284392589538,97.0556920795541
"2510002D24Rik",137.472140554399,0.0821371506012661,0.247696439864919,0.331604082182447,0.740188236710899,0.924426242498538,132.598149024854,134.620791579531,141.782326659018,140.887294954192
"2510009E07Rik",20.2828606320325,0.228024422935615,0.64028094238988,0.356131828763329,0.721741841878473,0.918012553644485,17.2954107423722,20.1931187369296,24.8579403882695,18.7849726605589
"2510039O18Rik",800.293270054974,0.268694286319113,0.112785635622508,2.38234492217103,0.0172027759377819,0.129696911164107,749.467798836129,700.028116213559,877.393229260029,874.283935910177
"2610001J05Rik",553.512647223974,-0.216758781843689,0.130174235379039,-1.66514349949923,0.0958841300286416,0.375726250156627,605.339375983028,583.917683476214,508.206781271287,516.586748165369
"2610002M06Rik",458.294161354953,-0.104639326731145,0.144455452882721,-0.72437090219155,0.468838058801867,0.798273085326848,457.916589178998,493.048649160031,460.332229412397,421.879177668385
"2610005L07Rik",1892.92723517297,-0.086541916938316,0.0850926999804673,-1.01703103742367,0.309138664669703,0.68142726403095,1868.72795116393,2036.1394726404,1790.69237241423,1876.14914447332
"2610008E11Rik",620.67962469752,-0.0201716701607278,0.126699666076793,-0.159208550309058,0.873504567614375,0.966728114607341,640.753788455504,607.476322002632,643.544456718531,590.943931613414
"2610020C07Rik",25.1843735025599,-0.132157927373767,0.594097372776175,-0.222451627342168,0.823962325628796,0.952326545851477,18.1190017301042,35.3379577896268,23.0166114706199,24.2639230198885
"2610020H08Rik",166.776695848821,0.111700239414775,0.238572256262223,0.46820297198347,0.639639447049495,0.885044084952111,183.660790264238,134.620791579531,175.846911635536,172.97828991598
"2610035D17Rik",37.0724137538745,-0.261187160241288,0.469677811511771,-0.556098571913785,0.578143471310628,0.858444270030377,42.0031403743325,38.7034775791151,33.1439205176926,34.4391165443579
"2610035F20Rik",56.871864873435,-0.256064728490034,0.393243048517468,-0.65116148767385,0.514942248089138,0.82497943563303,69.1816429694889,53.8483166318123,59.8431898236116,44.6143100688273
