"","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"4933439N14Rik",5.17294934763806,5.14561563683609,5.16944258861546,5.19483728763218
"Tubgcp3",11.2168358099244,11.2006378216434,11.1058698066088,11.1663350584634
"4931415C17Rik",4.22894402991226,4.23482663915452,4.23230180703224,4.27235692470846
"Atp11a",10.9080595804965,10.8350428483404,10.3875424478157,10.5351734012292
"Mcf2l",10.1233684698829,10.1264770161861,10.0732683774947,10.0807798808246
"Gm15353",4.09594581227444,4.11711910826509,4.13487085589904,4.14281465020091
"Gm15351",5.7878610512982,5.7910283004155,5.75470478806857,5.77424245449315
"Proz",5.85549141960892,5.89648140486684,5.87368548310339,5.89900890171036
"Gm17023",5.144683480659,5.11474553750641,5.10690887038962,5.12320902107179
"Pcid2",11.0339029705943,11.0230326591373,11.0208661037369,11.0525096618716
"Gm17022",5.96564780766638,5.98766728468554,5.97245560461464,5.96626540736725
"Cul4a",11.940680728186,11.9710280613962,11.9997002224008,12.0017176527208
"Lamp1",13.6938553185544,13.6267324259742,13.6022939093464,13.6097146687664
"Grtp1",9.21617516152409,9.21122680514201,9.16238733422554,9.24101944742306
"Dcun1d2",9.57692900635319,9.56678781128651,9.5810125426168,9.58673241996878
"E330037G11Rik",4.61955952733041,4.61624220622104,4.62902187935252,4.6074667066506
"9530085L11Rik",6.33325049741114,6.3665884989908,6.26874061679084,6.40468631428594
"Tmco3",9.3115427463524,9.27587380394985,9.23394701545247,9.30730150575216
"Tfdp1",12.4819787676574,12.5299810678996,12.4855497426441,12.4667454880562
"Gas6",8.13943352320188,8.1215036568954,8.26804312582139,8.20675102383606
"Rasa3",8.88986863253017,8.91078439835421,8.94826818760587,8.85625055783662
"Cdc16",11.7339226814524,11.7786154648552,11.802469887128,11.7937247936714
"Upf3a",10.487050647565,10.446595564719,10.4875964559098,10.4968487690116
"Champ1",12.0045287025897,12.0192835562549,12.0598241524146,11.9968125881271
"Coprs",10.2701379571305,10.3401703647433,10.2727212351097,10.2285385549392
"Fbxo25",9.40949421221484,9.36717929076933,9.43365415564016,9.36657142774711
"Tdrp",9.57934470962037,9.46753667149131,9.27344267287734,9.29853509876845
"Erich1",9.01391914794153,8.9818340723906,8.99209047135559,8.94353119845734
"Gm45520",3.90301210539979,3.89965068160354,3.93612760695163,3.87468810623767
"Gm10699",5.70340436801464,5.71098004693535,5.72028050173652,5.69566416628037
"Dlgap2",4.26413060313155,4.2477579844538,4.21629340037446,4.21102995926779
"Cln8",10.3938164197006,10.3910484984973,10.2963591518543,10.2364834513357
"Arhgef10",9.37750590020999,9.39587408037652,9.38918901335842,9.29720209845233
"Kbtbd11",7.57268334073225,7.55819919281759,7.49517685051097,7.46288293703014
"Myom2",4.80871389199446,4.74865887970363,4.67499964580025,4.69422199999461
"Mcph1",11.2929530268097,11.2574674814916,11.2307434941859,11.1693524174881
"Gm16725",5.28974440978648,5.24147767518911,5.25664724799879,5.24972763651613
"Gm17149",3.50277458786619,3.4945586072483,3.51201573160543,3.49631757067755
"Angpt2",7.62497469577437,7.60166268158918,7.63089277701308,7.63744177945537
"Agpat5",11.2883796513148,11.3005609554622,11.4547307823455,11.3545841988177
"Gm45493",6.85832663348731,6.86393794936744,6.84430665094783,6.86083799789729
"Xkr5",8.94832736495376,9.05996818836689,9.01271114362119,9.04741258026914
"Gm16425",5.59372010916045,5.59079817762644,5.61270513589443,5.61629882127107
"Gm6483",5.76296152231948,5.74583472307256,5.79191714221835,5.75565443727888
"Gm10060",4.55657719507017,4.54219162008869,4.50610231354037,4.52016829272232
"Gm40466",4.9094694140573,4.9060416539174,4.91589200622395,4.91100094294933
"Gm21769",3.63673282618278,3.63071697394223,3.6110785082168,3.62574086544128
"Gm21811",6.36691456094363,6.33429510697353,6.3372907330835,6.39545706208523
"6820431F20Rik",6.97156095784505,6.9960114561791,6.99577259472929,6.99384898212705
"2610005L07Rik",6.43540919357045,6.45744292852181,6.47252898846143,6.41254034212062
"Gm21182",4.01827752010203,4.01328567119047,4.0259232278067,4.00197934308907
"Gm21092",5.18932292542516,5.1789951388411,5.20068410565555,5.17437467234582
"Atp7b",9.91672393565459,9.97629598524753,9.85496598867854,9.939083531515
"Alg11",10.9349256896527,10.98620269068,11.027139612936,11.0357798272509
"Nek5",4.54835622117848,4.51909401051737,4.53090207327684,4.50061186870536
"Nek3",8.52098600287756,8.46222230890585,8.50364046484521,8.41133745670604
"Ckap2",12.2499404938712,12.2233972027553,12.1207069623853,12.1011260626099
"Vps36",11.8037923058754,11.8143266120683,11.8603419293551,11.8666361171366
"Thsd1",7.21040288600251,7.22210610391245,7.41385053952136,7.32457141683181
"Slc25a15",10.5279103965867,10.4804093357048,10.5905662031961,10.5596720979784
"Gm45453",3.87695732560579,3.87146112911209,3.87267767904258,3.86328175074412
"Mrps31",10.5871791174263,10.567472534655,10.5742878634593,10.5868578630887
"Smim19",6.78256235100416,6.76417711428322,6.71583389483971,6.70718487581981
"Slc20a2",12.1734928718375,12.1938630151798,12.2518492375409,12.1655427495491
"Gm17491",8.57708722104917,8.60251818997487,8.70702007683877,8.66667715917969
"Vdac3",11.0113483301779,10.9834101332461,10.9265657887588,10.9667316121593
"Polb",9.88159980961225,9.86810217500194,9.95387729595351,9.98230825078054
"Ikbkb",10.5695030857543,10.5980620290382,10.5970009245695,10.621644807295
"Plat",6.06832769416102,6.03366497515519,6.11340981414975,6.09650104146854
"Ap3m2",6.93584703303073,6.92772571352433,6.83800330646887,6.79987905396703
"Kat6a",12.7269464480692,12.7136018413712,12.7334068007505,12.7086824156406
"Gm45555",6.08312599227363,6.05307582286858,5.99973972381143,6.07676699953873
"Ank1",4.63148580053785,4.61793722513697,4.62476279801808,4.61722963410922
"Gpat4",11.6621313250516,11.6709291533316,11.702968495449,11.6923563593263
"Gins4",10.9338075116585,10.9216631260674,10.9448312092482,10.8918509641571
"Golga7",10.4130217756889,10.3513111931729,10.4116744574605,10.3528425976359
"Gm45412",4.11988532157094,4.11502696341529,4.1327580283139,4.11436805675733
"Sfrp1",10.8927586835521,10.8831169920416,11.3144015075698,11.3610238315645
"Zmat4",8.24376219203843,8.29121834544754,8.49606340925908,8.58944633256
"Tcim",5.60131007462156,5.58702156842054,5.54528665429763,5.5131224871675
"Ido2",4.40017680079459,4.37442068099035,4.38048982852104,4.37270701882662
"Adam9",10.3768869271077,10.3712679212482,10.420238607121,10.4575016441198
"Tm2d2",9.00003992852006,9.03525768788698,9.02795603975883,9.0565914144045
"Plekha2",9.61253981246949,9.60861257086843,9.57978399433209,9.51224046130306
"5830408C22Rik",5.48003543190906,5.49522934540269,5.47622106364495,5.45919493557374
"Gm45745",4.20407146954904,4.25430313715863,4.20592350579863,4.2321524304334
"Tacc1",11.3778908354228,11.378753582005,11.5655844109699,11.4610114886011
"Fgfr1",12.7675933479638,12.7029027296877,12.5573601035667,12.5782180031814
"Gm16159",5.56408732430042,5.52034663097976,5.49086839619555,5.52693138367769
"Letm2",7.68096716310744,7.69479587129419,7.6269948790125,7.64759825588086
"D830025C05Rik",3.76635306403317,3.77619612984655,3.77239339966399,3.77611222454555
"Nsd3",11.620718092731,11.5409696824804,11.5702564468675,11.5770482099587
"Gm45343",4.82565834302047,4.81611343436438,4.81611564835379,4.83708625079616
"Gm45342",4.95013610218332,4.96065215904078,4.94400023863745,4.96169172472718
"Plpp5",8.46780569758427,8.36543924271403,8.39416834067924,8.37656541647662
"Ddhd2",11.0503143874984,11.0049383972638,10.9221265829968,10.9362644526447
"6430710M23Rik",5.47992306106774,5.4789807363941,5.46164282220681,5.49988274889088
"Gm17484",5.55185234844162,5.59084088572738,5.5774075014163,5.61183879843681
"Bag4",11.5922978715702,11.6280340093228,11.7200645514451,11.6682847762644
"Lsm1",10.1509399952123,10.0818227790684,10.1395561056371,10.0958403098457
"Star",8.90623904052603,8.87571506693081,8.91295985201693,8.89288941720521
"Ash2l",13.1694760975461,13.1009211039494,13.0583912873266,13.0373405076533
"Hgsnat",9.61189271175875,9.58701422995064,9.45849055249339,9.49554245913707
"Pomk",9.29381007944959,9.33660058306205,9.34514120594768,9.22825900386586
"Fnta",12.0588109883707,12.0370487240705,12.0673990391269,12.0648291365229
"Hook3",11.9894540018895,12.0381262525723,11.9577821591624,12.081738843692
"Gm45413",6.56488454982914,6.55765133629572,6.51548087032227,6.58375496381107
"Rnf170",8.98031202256693,8.94372826496961,8.98916844212066,8.97375126391158
"Gm45251",5.26209378854557,5.25073845802399,5.24788565944685,5.25762013778969
"Gm45250",8.57096068808878,8.4674116888358,8.63319414411374,8.57763095152047
"Thap1",9.07081096876331,9.01743108257309,9.11116187416404,9.00372330755751
"Zfp703",5.83829797230305,5.85595789548615,5.82536380070997,5.8453402182791
"Erlin2",11.2656487095117,11.2717896419412,11.2092398850185,11.2037766156304
"Plpbp",11.2937882994772,11.3481639661,11.2723183898033,11.3104167589913
"Adgra2",7.00785787241472,7.00737389358148,6.91312983527831,6.97079368743273
"Brf2",9.25438167970721,9.22180804074062,9.15837466780344,9.193532651071
"Rab11fip1",11.8876909383074,11.8962487686153,11.6965547500333,11.7436481021958
"Gm45266",5.5808794799122,5.6151901242084,5.54423831941199,5.57519684659467
"Got1l1",6.26709663157226,6.28344940074038,6.18470306793491,6.16464908469673
"Adrb3",7.57538146440509,7.46840651973677,7.30693532578685,7.33401080849469
"Gm45470",7.587467099923,7.4960740044746,7.29214342273747,7.27161248034349
"Eif4ebp1",11.8826032419786,11.8966090688399,11.7739144487712,11.6859019606652
"5430430B14Rik",5.36794165857978,5.43930951432609,5.36798921862473,5.37772867155822
"Gm8100",3.92663358690434,3.91751703080782,3.92782580925356,3.93929517891929
"Unc5d",4.07829369391973,4.07781771587666,4.09672065029688,4.09893207959949
"Nudc-ps1",7.91890206118928,7.97327309346602,7.9352917903046,7.89418405882858
"Dusp26",5.70492679862949,5.70580907643552,5.79346117036244,5.77026616691174
"Rnf122",9.27570459525924,9.29638569898782,9.29462035028276,9.32702984568363
"Tti2",10.2739744175291,10.2676880845092,10.2586213304381,10.2626272757174
"Mak16",11.9435079897385,11.9172719850018,11.8451650535019,11.927855623141
"Fut10",8.72415201028233,8.74465691152318,8.78715373476955,8.72568537700013
"Nrg1",8.77697046832999,8.78950104057596,8.86094810576128,8.96320388653361
"Gm6877",3.7436730268058,3.74244199967774,3.74437515952799,3.74558744653221
"Wrn",10.5059551811328,10.4981169079273,10.5291344279254,10.4732736027117
"Purg",8.28144438087776,8.28132832539032,8.30366336484979,8.34558877765329
"Tex15",9.81040052564664,9.74926642786847,9.51202737476031,9.53441178323273
"Ppp2cb",11.7744299676026,11.7538561753838,11.7263304183557,11.7748706267305
"Ubxn8",10.399764812696,10.3600551057251,10.4222240395394,10.3012883259387
"Gsr",12.537365086174,12.5317943592492,12.4205253876699,12.4252531245074
"Gm24727",3.96391961615176,3.95762782161957,3.92080349298862,3.95121260229322
"Gtf2e2",11.6194210042286,11.6181584876032,11.56645521804,11.5962426493431
"Smim18",4.23061595994591,4.24321909466245,4.22630528218152,4.24348425931511
