"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"0610005C13Rik",84.0258267589284,0.09186035154628,0.455967158613777,0.201462648813463,0.840336832563325,0.927499596331926,63.0889785415937,99.6371821646671,84.3677094796612,89.0094368497916
"0610009B22Rik",364.779596816829,0.506871192192719,0.21296322106435,2.38008793095574,0.0173085073136972,0.0896707991863032,302.82709699965,299.907918315648,443.420984707057,412.962387244963
"0610010F05Rik",927.954778916823,1.18760052606657,0.159968835123695,7.42394932830676,1.13678665330194e-13,3.11374284981277e-11,582.359801922404,549.997245548963,1255.70544341821,1323.75662477771
"0610010K14Rik",94.4435494993585,0.484523681484118,0.400275269442409,1.21047618594841,0.226096223306181,0.460315105150959,74.7361745800418,82.6988611966737,96.1399480117069,124.199214209011
"0610012G03Rik",623.912322274003,-0.455331348815889,0.240435058564002,-1.89378101319897,0.0582540828574317,0.198625205058615,808.50952500227,634.68885038893,585.668866969276,466.782046735535
"0610030E20Rik",1135.77195726525,-0.166480446414761,0.152449744166382,-1.0920349346934,0.274817746228227,0.516114710292616,1152.10180813649,1250.44663616657,1087.95104433656,1052.58834042137
"0610038B21Rik",50.1470714999617,-0.313434167122825,0.512339150742082,-0.611770868318068,0.540689366378599,0.746716752390837,53.382981842887,57.7895656555069,49.050993883524,40.3647446179287
"0610040B10Rik",75.9529580051299,-0.596378013616329,0.415424828912431,-1.43558586803208,0.151120218376917,0.360170665487105,93.1775683075846,89.6734639482004,58.8611926602287,62.0996071045057
"1110002J07Rik",61.549405531662,-0.412616211447125,0.459527631075316,-0.89791382181216,0.369231495264672,0.609180484825406,70.8537759005591,69.746027515267,55.9181330272173,49.6796856836046
"1110002L01Rik",238.488170881765,0.141078746941643,0.260909744823377,0.540718580814781,0.588701569407566,0.778571552914893,213.531927371548,240.125609016848,237.406810396256,262.888336742408
"1110004F10Rik",1879.11889215489,0.259093207987449,0.128237489377898,2.0204170343973,0.0433401479609305,0.164277808847402,1721.84381435057,1699.81032772922,2043.46440518761,2051.35702135217
"1110008P14Rik",197.667196130364,-0.190804611359954,0.330316688285354,-0.577641451754694,0.5635062150226,0.763040837060716,191.208134964523,230.161890800381,154.020120794265,215.278637962287
"1110012L19Rik",446.639960228396,-0.683573811311168,0.242287448456422,-2.82133398022108,0.00478243844989258,0.0378880809385973,555.183011166025,546.011758262376,391.426931190521,293.938140294661
"1110019D14Rik",102.430670207939,0.450448868397671,0.391461396002091,1.15068528595158,0.249861732021229,0.488333097030391,85.4127709486192,87.6807203049071,101.045047400059,135.584142178171
"1110025M09Rik",63.6256688080691,0.433816205611832,0.456393184681477,0.950531734856202,0.341842136747982,0.584597877747647,50.471182833275,57.7895656555069,69.652411314604,76.5895154288904
"1110032A03Rik",231.434269907273,-0.599642123721528,0.264766228502846,-2.26479837369094,0.0235250552855924,0.110709224539993,269.826708224047,287.951456455888,197.184995411766,170.773919537391
"1110032F04Rik",34.2673681249335,-0.00841171426808742,0.615062168496464,-0.0136762016897415,0.989088309973399,0.995482117094212,37.8533871249562,30.8875264710468,37.2787553514782,31.0498035522529
"1110038B12Rik",3490.7459176396,0.187810454270093,0.14052054371844,1.33653378573888,0.181374865096849,0.402689226905957,3137.94873269188,3389.65693724198,3499.2979036506,3936.08009697392
"1110038F14Rik",559.618395775753,-0.25804510037578,0.199829929125023,-1.2913235845384,0.196591495837552,0.422643141705411,624.095587726842,594.833977523063,468.927501526489,550.616516326618
"1110046J04Rik",40.7456358216123,-0.0722808677671942,0.790748838596051,-0.0914081238431239,0.927168306882312,0.969386198786408,41.7357858044389,41.8476165091602,61.8042522932402,17.59488867961
"1110051M20Rik",468.469955083835,-0.191304012887662,0.252205952239321,-0.758522989600706,0.448137955568255,0.678028692799719,579.448002912792,419.472536913249,444.402004584727,430.557275924573
"1110059E24Rik",759.73597752628,0.474594603760542,0.168090085189675,2.82345388322579,0.00475092602803057,0.0377192414818036,660.978375181928,610.77592666941,894.690128435477,872.499479818306
"1110059G10Rik",254.958227167507,0.688063202974953,0.247617256495783,2.7787368809115,0.00545707083449833,0.0412146377640766,186.355136615169,204.256223437568,320.793499998247,308.428048619045
"1110065P20Rik",114.062226330208,-0.471267671818069,0.370455849462762,-1.27212911471503,0.203327248145825,0.431380696361912,149.472349160084,115.579131311014,99.0830076447184,92.1144172050168
"1190007I07Rik",232.793537695605,0.14672562737624,0.266156049360536,0.551276695490341,0.581444011436211,0.774298249899897,202.855331002971,239.129237195201,251.141088683643,238.048493900605
"1300002E11Rik",143.823697987997,0.876361803238062,0.341734985819902,2.56444859204411,0.0103339886536706,0.0631624277910868,89.2951696281019,113.586387667721,172.659498470004,199.75373618616
"1300014J16Rik",36.722911519559,0.373927408780094,0.603806814040697,0.619283188074277,0.535729817758223,0.744743033876488,30.0885897659909,33.8766419359868,35.3167155961373,47.6096987801211
"1500002C15Rik",48.3119241603356,0.0392435280305981,0.525702588535499,0.0746496762359923,0.940493448433201,0.974801428148469,51.4417825031456,43.8403601524535,44.1458944951716,53.8196594905716
"1500004A13Rik",257.590077701559,-0.106215444002204,0.247018450985777,-0.429989920098398,0.667202973601412,0.830690166880344,261.091311195211,273.005879131188,235.444770640915,260.818349838924
"1500009L16Rik",258.765723172101,0.476063137018024,0.360777022451546,1.31954949287814,0.186985475366033,0.410951287687816,169.854942227368,263.042160914721,248.198029050631,353.967760495683
