"","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"Cflar",858.980707835545,815.032150106977,839.75301528593,821.784800682959
"Casp8",382.416269929045,289.944200099181,341.394917429327,316.707996232979
"Gm37760",28.1473904262495,23.9129237195201,30.4116162077849,21.734862486577
"Trak2",1818.90378133764,1460.68109053402,1626.53095717765,1377.57628426829
"Stradb",382.416269929045,281.973225526008,375.730613147794,330.162911105622
"Tmem237",556.153610835895,537.044411867556,578.801727825583,647.905900790343
"G730003C15Rik",26.2061910865082,29.8911546494001,31.3926360854553,39.329751166187
"Gm29017",31.0591894358615,24.9092955411668,36.2977354738077,45.5397118766375
"Als2",2162.49606447186,2171.0941993681,1999.31851069244,2292.510495608
"Fzd7",7425.08747451065,8493.07340771623,6902.45585928949,6925.14118560413
"Gm26813",223.237924070255,226.176403513794,209.938253821483,165.598952278682
"Gm973",13.5883953781894,39.8548728658669,17.6583577980686,11.3849279691594
"Sumo1",1548.10647344372,2155.15225022175,1742.29130274277,1842.28834410034
"D430013B06Rik",94.1481679774552,114.582759489367,96.1399480117069,108.674312432885
"Gm29596",6.79419768909471,10.9600900381134,7.84815902136383,15.5249017761264
"Nop58",7689.09058471547,8884.64753362337,9313.80271860353,10486.5536530475
"Bmpr2",4419.14029692117,3755.3253957863,4173.25855961022,3512.76777521154
"Gm38125",14.5589950480601,11.9564618597601,27.4685565747734,21.734862486577
"Fam117b",2046.02410408738,1974.8089505037,2452.5496941762,1936.47274820884
"Gm37531",52.4123821730163,36.8657574009268,69.652411314604,43.469724973154
"Gm18829",21.3531927371548,24.9092955411668,38.2597752291487,27.9448231970276
"Ica1l",38.8239867948269,38.8585010442202,47.088954128183,33.1197904557364
"Wdr12",2244.99703641087,2444.10007849928,2377.01116359557,2618.53343290666
"Carf",494.035231964172,428.439883308069,593.51702599064,496.796856836046
"Nbeal1",2851.62183008004,2559.6792098103,4048.66903514607,3270.57930750397
"Cyp20a1",894.89289562076,775.17727724111,851.525253817976,756.580213223228
"6030460B20Rik",27.1767907563788,25.9056673628135,32.3736559631258,22.7698559383188
"Abi2",3161.24312476878,3410.58074549656,4969.84670027865,4697.83527745586
"Raph1",2473.08795883047,2496.90778504656,3627.81150762543,4059.24431773119
"Eif4a-ps4",333.886286435511,326.809957500108,324.717579508929,298.078114101628
"Rpl18-ps1",43.6769851441803,35.8693855792802,37.2787553514782,25.8748362935441
"Pard3b",94.1481679774552,74.7278866235004,97.1209678893774,112.814286239852
"Nrp2",3222.39090397063,2809.76853704361,2445.6825550325,1054.65832732486
"Gm37121",22.3237924070255,11.9564618597601,12.7532584097162,6.20996071045057
"Ino80d",2729.32627167633,2692.19666208931,3138.28258866786,3414.44339729607
"Ino80dos",102.883565006291,110.597272202781,116.741365442787,148.004063599072
"Gm20342",309.621294688745,277.987738239421,356.110215594384,300.148101005111
"Ndufs1",3180.65511816619,3299.98347329378,3309.9610672602,3347.16882293286
"Eef1b2",12649.8254974245,12871.1311920317,11858.5682812808,13346.24056021
"Gm26457",16.5001943878014,22.9165518978734,42.1838547398306,36.2247708109617
"Snora41",23.2943920768961,47.8258474390402,59.8422125378992,64.1695940079893
"Gpr1",12.6177957083187,24.9092955411668,30.4116162077849,54.8546529423134
"Platr12",8.73539702883605,16.9383209679934,21.5824373087505,39.329751166187
"Zdbf2",6691.31412408842,8282.83895334878,11637.8388088049,12132.1932413169
"Adam23",665.831373531281,1111.95095295769,1275.32584097162,2235.58585576221
"Fastkd2",1057.95364015903,1160.77317221837,1405.8014847018,1617.69476507237
"4933402D24Rik",20.3825930672841,9.96371821646671,26.4875366971029,30.0148101005111
"Klf7",1264.69136984149,1263.39946984798,1663.80971252913,1854.70826552124
"Creb1",2822.50383998392,3103.69822442938,4967.88466052331,5075.6078873416
"Mettl21a",372.710273230338,323.820842035168,382.597752291487,374.667629530518
"2810408I11Rik",138.795752791506,126.539221349127,185.412756879721,233.908520093638
"Ccnyl1",517.329624041069,558.964591943783,621.966602443084,770.035128095871
"Fzd5",1183.16099757235,928.618537774698,1270.42074158327,2041.00708683476
"Gm38058",11.6471960384481,17.9346927896401,24.525496941762,19.6648755830935
"Plekhm3",735.71454976197,677.532838719736,690.637993880017,736.915337640135
"Rpl10a-ps1",33.9709884454735,38.8585010442202,41.2028348621601,42.4347315214123
"D630023F18Rik",10.6765963685774,26.9020391844601,26.4875366971029,51.7496725870881
"Idh1",3040.88876570482,2702.16038030577,3570.91235472054,3000.44601659937
"Pikfyve",2919.56380697098,2921.36218106804,3895.62993422947,3942.29005768437
"Map2",90.2657692979726,183.332415182988,422.819567275977,623.066057948541
"Unc80",235.855719778573,312.860751997055,187.374796635062,247.363434966281
"Rpe",982.246865909121,988.400847073498,1294.94623852503,1489.3555770564
"Kansl1l",445.505248470639,464.309268887349,595.479065745981,557.86147048881
"Gm37570",66.9713772210764,45.8331037957469,77.5005703359679,73.4845350736651
"Gm38387",36.8827874550856,34.8730137576335,67.6903715592631,42.4347315214123
"Gm38162",28.1473904262495,23.9129237195201,44.1458944951716,52.7846660388299
"Gm15789",24.2649917467668,10.9600900381134,17.6583577980686,16.5598952278682
"6820402A03Rik",18.4413937275428,12.9528336814067,28.4495764524439,21.734862486577
"Gm37285",19.4119933974135,18.9310646112868,29.4305963301144,31.0498035522529
"Gm37755",33.0003887756029,32.8802701143402,88.2917889903431,66.2395809114728
"Gm38218",10.6765963685774,8.96734639482004,16.6773379203981,22.7698559383188
"Acadl",1117.16022002114,1168.74414679155,1198.80629051333,1468.65570802156
"Lancl1",694.949363627402,708.420365190783,750.480206417917,687.23565195653
"Erbb4",3.88239867948269,19.9274364329334,29.4305963301144,36.2247708109617
"Ikzf2",268.856108554176,249.092955411668,404.180189600237,371.562649175293
"Spag16",37.8533871249562,31.8838982926935,51.9940535165354,52.7846660388299
"Bard1",1223.92618370692,1455.69923142579,1757.00660090783,1990.29240769941
"Gm16236",10.6765963685774,11.9564618597601,10.7912186543753,14.4899083243847
"Atic",5225.7086225837,5502.96157095457,5392.66626755462,5940.86241299772
"Fn1",134572.673627899,128362.581782741,79575.4273772409,24699.0837323654
"Apol7d",33.0003887756029,14.9455773247001,38.2597752291487,19.6648755830935
"Mreg",387.269268278398,569.924681981896,284.495764524439,683.095678149563
"Gm25360",13.5883953781894,42.8439883308069,25.5065168194325,16.5598952278682
