"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"B3gat2",40.8351834762922,42.6767261842879,41.8582888487367,40.7761428125438
"Smap1",639.751207795245,635.301264788831,599.684056567615,764.067247463619
"Sdhaf4",146.016716672803,193.015193424393,162.307650637959,149.512523645994
"Fam135a",1081.51364722059,1094.07607126993,961.032141935281,1179.5955599343
"Gm28438",473.935614285452,629.481711218246,633.85408828087,585.428907522951
"Lmbrd1",273.471986310927,272.549092222384,228.084961685973,266.986649367847
"Adgrb3",14.8491576277426,6.78947916568216,12.8137618924704,18.4463503199603
"Gm5525",39.5977536739804,25.2180654725337,36.7327840917485,42.7178638988554
"Phf3",7005.09011088759,6853.49425495859,6321.45586695207,6869.80920337048
"Gm37522",56.9217709063468,52.3759821352624,39.2955364702426,45.6304455283229
"Gm37906",115.080971615005,136.759508908741,82.0080761118106,108.73638083345
"Ptp4a1",1008.50528888419,996.113586165083,930.279113393352,1109.69360082709
"Prim2",1152.04714595237,1076.61741055817,1113.08878305926,1284.44849859513
"Gm37618",42.0726132786041,33.9473958284108,43.5667904343994,26.2132346652068
"Rab23",1456.45487732109,1449.06883907559,1381.32353200831,1492.21265483047
"Bag2",169.527882916728,172.646755927346,178.538415701754,158.250268534396
"Zfp451",2993.34269179245,3030.04755908444,3042.84132406531,3151.41332308375
"Gm15455",14.8491576277426,9.69925595097452,17.9392666494586,8.73774488840225
"Bend6",32.173174860109,32.0075446382159,20.5020190279527,29.1258162946742
"Dst",12514.1275907801,13172.5595070185,11000.1874592894,10186.2688187907
"Gm37354",29.6983152554853,26.1879910676312,31.6072793347603,17.4754897768045
"Gm38157",28.4608854531734,34.9173214235083,19.6477682351213,32.0383979241416
"Gm26788",204.175917381461,166.827202356762,165.724653809284,183.492642656447
"A930005N03Rik",18.5614470346783,18.4285863068516,9.39675872114497,13.5920476041813
"Gm37233",27.2234556508615,29.0977678529235,29.8987777490976,21.3589319494277
"Ccdc115",580.354577284275,532.489151708501,528.781240762612,440.770686592736
"Imp4",2551.58025236711,2518.89677046808,2420.94674688408,2475.6943850473
"Ptpn18",32.173174860109,29.0977678529235,19.6477682351213,17.4754897768045
"Gm28417",16.0865874300545,14.5488839264618,14.5222634781331,3.88344217262322
"Arhgef4",91.5698053710796,113.481294626402,109.344101482414,98.0569148587364
"Gm38336",22.2737364416139,26.1879910676312,25.6275237849408,14.5629081473371
"Fam168b",2004.63627974526,1871.95639853808,1933.16954417737,1785.41253886353
"Gm37127",55.6843411040349,74.6842708225038,68.3400634265089,67.9602380209064
"Plekhb2",220.262504811516,218.233258896927,293.862272733988,300.9667683783
"Gm33222",18.5614470346783,22.3082886872414,13.6680126853018,8.73774488840225
"Hs6st1",2025.67258638456,1977.6782884037,1711.06433804122,1709.68541649737
"Gm33280",13.6117278254307,13.5789583313643,8.54250792831361,17.4754897768045
"Uggt1",3920.17761372405,4156.13117499258,4085.8815421124,3996.0619956293
"Arid5a",196.75133856759,188.165565448906,230.647714064467,210.67673786481
"Kansl3",1291.87671361361,1227.92580339337,1444.53809067783,1359.20476041813
"Fer1l5",103.944103394198,107.661741055817,123.012114167716,105.823799203983
"Lman2l",418.251273181418,439.376294579146,488.631453499538,477.663387232656
"Cnnm4",347.71777444964,373.421354112519,406.623377387728,410.674009754906
"Cnnm3",704.097557515463,740.053229059356,723.550421528163,702.903033244803
"Ankrd23",7.42457881387132,16.4887351166567,8.54250792831361,11.6503265178697
"Ankrd39",117.555831219629,121.240699387181,106.78134910392,93.2026121429573
"Sema4c",103.944103394198,123.180550577376,98.2388411756065,65.047656391439
"Fam178b",282.13399492711,304.5566368606,309.238787004953,326.209142500351
"Cox5b",1471.30403494883,1363.71538670702,1594.88623021615,1158.23662798488
"Actr1b",2374.62779063651,2450.03205321616,2279.14111527407,2251.42559957831
"Zap70",68.0586391271537,64.9850148715293,114.469606239402,109.707241376606
"Tmem131",9742.28483360148,9204.59389747482,9035.4106357773,9650.35379896871
"Gm38115",45.7849026855398,64.0150892764318,82.0080761118106,73.7854012798412
"F830112A20Rik",141.066997463555,124.150476172474,103.364345932595,148.541663102838
"Vwa3b",476.410473890076,427.737187437976,348.534323475195,464.071339628475
"Gm37020",24.7485960462377,16.4887351166567,13.6680126853018,28.1549557515184
"Cnga3",29.6983152554853,49.46620534997,57.2348031197012,35.9218400967648
"Inpp4a",325.444038008026,292.91752971943,324.615301275917,300.9667683783
"Coa5",1940.28993002504,2022.29486577819,2108.2909567078,2166.96073232376
"Unc50",431.863001006848,448.105624935023,465.566682093092,450.479292024294
"Mgat4a",631.089199179062,586.804985033958,714.153662807018,716.495080848985
"4930594C11Rik",13.6117278254307,10.669181546072,11.1052603068077,16.5046292336487
"2010300C02Rik",9.89943841849509,20.3684374970465,14.5222634781331,32.0383979241416
"Tsga10",112.606112010382,115.421145816597,115.323857032234,112.619823006073
"Lipt1",174.477602125976,187.195639853808,188.789425215731,213.589319494277
"Mitd1",553.131121633413,542.188407659475,541.595002655083,554.361370141965
"Mrpl30",1051.8153319651,941.797752839625,1111.3802814736,984.452590759987
"Txndc9",1910.59161476955,1869.04662175279,1906.6877695996,1902.88666458538
"Eif5b",8706.55608906643,8118.27723096567,7965.88864315244,8347.45895005362
"Rev1",1858.61956307245,1859.34736580181,1571.8214588097,1648.52120227856
"Gm37062",48.2597622901636,48.4962797548726,35.8785332989172,49.5138877009461
"Aff3",235.111662439258,218.233258896927,271.651752120373,190.288666458538
"Lonrf2",48.2597622901636,47.5263541597751,173.412910944766,144.658220930215
"Chst10",273.471986310927,282.248348173358,228.939212478805,222.32706438268
"Pdcl3",1228.7677936957,1152.27160697577,1142.13331001553,1104.83929811131
"Gm37309",47.0223324878517,27.1579166627286,35.0242825060858,34.950979553609
"Rpl31",10021.943968924,10106.6247009154,11579.3694968291,10230.9284037759
"Tbc1d8",611.290322342072,612.992976101589,569.785278818518,580.574604807172
"Cnot11",1623.50790063319,1664.39232118723,1966.48532509779,2053.37004877453
"Gm15832",44.5474728832279,37.8270982088006,40.149787263074,46.6013060714787
"Rnf149",659.550084632235,677.977990973119,682.546383472257,635.913655767053
"Gm23722",14.8491576277426,25.2180654725337,16.2307650637959,17.4754897768045
"D930019O06Rik",13.6117278254307,18.4285863068516,19.6477682351213,17.4754897768045
"Map4k4",8574.15110021906,8288.01421010772,7992.37041773021,8104.74381426467
"Il1r1",16.0865874300545,25.2180654725337,31.6072793347603,24.2715135788951
"Il1rl2",8.6620086161832,8.72933035587706,23.0647714064467,8.73774488840225
"Il1rl1",34.6480344647328,70.804568442114,38.4412856774112,54.3681904167251
"Mfsd9",7.42457881387132,15.5188095215592,3.41700317132544,14.5629081473371
"Mrps9",1650.73135628406,1581.94864560394,1771.71614433224,1693.18078726373
"Tgfbrap1",339.055765833457,387.000312443883,342.554567925376,345.626353363467
"AI597479",944.158939163969,954.406785575892,974.700154620583,1015.52012814097
"Fhl2",22.2737364416139,50.4361309450675,17.0850158566272,14.5629081473371
"Gm8210",18.5614470346783,21.3383630921439,17.9392666494586,15.5337686904929
"Nck2",296.983152554853,347.233363044888,310.093037797784,279.607836428872
"Gm38228",22.2737364416139,38.7970238038981,17.9392666494586,23.3006530357393
"Uxs1",518.48308716868,535.398928493793,579.182037539663,597.079234040821
"Tpp2",4811.12707138861,4917.52276714408,4748.78015734953,5400.89720157575
"Mettl21c",53.2094814994111,49.46620534997,41.0040380559053,41.7470033556996
"Gm8251",23.5111662439258,21.3383630921439,26.4817745777722,15.5337686904929
"Tex30",492.497061320131,472.353764812459,485.214450328213,553.390509598809
"Poglut2",643.463497202181,646.94037193,644.959348587677,722.320244107919
"Bivm",711.522136329334,746.842708225038,873.044310273651,977.656566957896
"Ercc5",821.653388735092,832.196160593614,782.493726233526,757.271223661528
"Gulp1",44.5474728832279,58.1955357058471,53.8177999483757,66.0185169345948
"Col3a1",47.0223324878517,231.812217228291,111.052603068077,130.095312782878
"Col5a2",139.829567661243,375.361205302714,136.680126853018,162.13371070702
"Wdr75",5301.14927310412,5305.49300518306,5249.37112194871,5417.4018308094
"Slc40a1",860.013712606761,799.2186903603,146.931136366994,193.201248088005
"Dnah7b",23.5111662439258,13.5789583313643,17.0850158566272,9.70860543155806
"Dnah7c",12.3742980231189,18.4285863068516,18.7935174422899,13.5920476041813
"Slc39a10",6151.26354729239,5996.08002889245,5423.63828368631,6500.88219697128
"Gm28151",59.3966305109705,53.3459077303598,35.8785332989172,38.8344217262322
"Gm8337",25.9860258485496,18.4285863068516,18.7935174422899,20.3880714062719
"Cavin2",23.5111662439258,37.8270982088006,12.8137618924704,7.76688434524645
"Nabp1",2153.12785602268,2194.94162170553,2101.45695036515,2209.67859622261
"Myo1b",1539.36267407599,1654.69306523625,1946.83755686267,1992.20583455571
"Gm28323",13.6117278254307,15.5188095215592,13.6680126853018,16.5046292336487
"Gm8420",47.0223324878517,49.46620534997,52.9635491555444,27.1840952083626
"Stat4",473.935614285452,469.443988027167,455.315672579115,419.411754643308
"Stat1",146.016716672803,146.458764859715,168.287406187778,178.638339940668
"Gls",3795.19720369055,4068.83787143381,4291.75598318476,4778.57559341288
"Nab1",206.650776986085,240.541547584168,253.712485470914,241.744275245796
"Nemp2",429.388141402224,436.466517793853,467.275183678754,520.381251131512
"Gm37242",11.136868220807,15.5188095215592,18.7935174422899,33.9801190104532
"Mfsd6",69.2960689294656,53.3459077303598,80.2995745261479,66.9893774777506
"Inpp1",148.491576277426,155.188095215592,183.663920458743,205.822435149031
"Hibch",628.614339574438,578.075654678081,661.190113651473,688.340125097466
"1700019D03Rik",993.656131256444,965.075967121964,962.740643520944,965.035379896871
"1700019A02Rik",21.0363066393021,57.2256101107496,55.5263015340385,33.9801190104532
"Pms1",1149.57228634774,1200.76788673065,1303.58670986066,1390.27229779911
"Ormdl1",308.12002077566,335.594255903718,332.303558411399,336.888608475065
"Osgepl1",439.28757982072,458.774806481095,485.214450328213,536.885880365161
"Asnsd1",400.927255949051,397.669493989955,454.461421786284,437.858104963268
"Dnah7a",60.6340603132824,53.3459077303598,40.149787263074,32.0383979241416
"Stk17b",845.164554979018,863.233779636732,758.574704034248,866.007604494979
"Hecw2",76.7206477433369,88.2632291538681,56.3805523268698,53.3973298735693
"Ccdc150",13.6117278254307,20.3684374970465,12.8137618924704,6.79602380209064
"Gtf3c3",2367.20321182264,2285.1447020496,2371.40020089986,2482.49040884939
"Pgap1",1288.16442420667,1361.77553551682,1055.85397993956,1025.22873357253
"Gm36955",16.0865874300545,24.2481398774363,9.39675872114497,17.4754897768045
"Ankrd44",71.7709285340894,75.6541964176012,158.890647466633,128.153591696566
"Sf3b1",15388.6770215506,15602.2231227376,16434.9310032825,18171.5967862472
"Coq10b",420.726132786041,413.188303511514,421.145640865861,443.683268222203
"Gm17971",14.8491576277426,10.669181546072,8.54250792831361,15.5337686904929
"Hspd1",27410.3075510106,26330.5701301105,27163.4667104516,25789.9394683908
"Hspe1",2787.92934460868,2766.22779721793,2788.27458780156,2646.56584064273
"Mob4",1513.37664822744,1407.3620384864,1310.42071620331,1446.58220930215
"Rftn2",8.6620086161832,7.75940476077961,22.2105206136154,6.79602380209064
"Mars2",613.765181946696,599.414017770225,641.542345416352,574.749441548237
"Boll",25.9860258485496,25.2180654725337,28.1902761634349,29.1258162946742
"Gm8292",87.8575159641439,48.4962797548726,122.157863374885,123.299288980787
"Satb2",183.139610742159,132.879806528351,135.825876060186,135.920476041813
"4930558J18Rik",121.268120626565,139.669285694033,136.680126853018,126.211870610255
"1700066M21Rik",248.723390264689,234.721994013583,252.858234678083,295.141605119365
"Tyw5",429.388141402224,438.406368984048,458.732675750441,492.226295379993
"Maip1",414.538983774482,459.744732076192,488.631453499538,436.887244420113
"Spats2l",58.1592007086586,55.2857589205547,36.7327840917485,40.7761428125438
"Kctd18",407.11440496061,456.8349552909,427.12539641568,398.05282269388
