"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"Arhgef1",2363.17222216472,0.402659199851662,0.0886110561127535,4.54411918236588,5.51654404843627e-06,0.000869965337293627,2816.41923481441,2953.16771626976,3721.15238579398,3909.251568139,1722.94814171038,1701.64325963871,2151.08974234288,2361.22025574132,1566.10990686013,1507.77220470222,1879.4501576855,2067.8420922783
"Arhgef16",439.124057886032,0.648795694717185,0.194646410146092,3.33320144065452,0.00085852758645217,0.0370347553844388,278.010762501825,235.941428635616,405.517356962839,399.048647130485,614.660562951776,527.428763888017,799.831894368278,734.02343068242,329.902441918465,231.896608973058,354.395374724251,358.831421895351
"Arl4c",1908.3803755822,1.07360445112668,0.171029603194073,6.27730188854161,3.44498791761884e-10,2.25072543951098e-07,187.231738011433,195.967880808921,427.859911065475,377.671041034209,3044.82433307772,2779.08183540995,3186.11449551769,2839.41383824263,3274.003728365,2396.26495938827,2150.35389024414,2041.77685582101
"Arntl2",100.57168563926,0.909896892774708,0.269402374661181,3.37746426296003,0.000731574586254925,0.0337952973852443,77.1621708168331,81.8970248156683,144.109473962001,155.343937632939,69.6140663317327,67.7431439856168,103.942911382662,102.629415840095,85.2556872373562,101.288174034209,110.137910941873,107.73631069013
"Asns",5474.20700372069,-0.488622224138243,0.124565592812185,-3.9226098724948,8.75949259029197e-05,0.00719642145741353,12219.9914342129,11161.3945248782,8188.546078616,8475.50823030355,2536.16700749472,3451.67447926714,3442.4482854529,3604.67230852856,2899.62005832269,3179.91556902136,3242.85091007078,3287.69515847944
"Atf5",404.509120878367,-0.523431150126509,0.143210236296912,-3.65498419429532,0.000257197822890029,0.0165371790227794,677.43847025955,627.877190253457,449.085337462978,458.905944200058,274.500920648991,267.746711943152,280.998209585331,287.064887784614,361.409978506184,351.843130855675,382.818061418928,434.420607621491
"Atp2a3",293.156531622846,-1.09958834598569,0.267113780563007,-4.11655416530004,3.84578979718722e-05,0.00405878738595451,639.992122657263,557.679740411456,237.948201193071,322.089265183892,174.035165829332,224.197547952399,177.936170333031,162.124729370585,210.359141335651,311.860956894803,202.511642699572,297.1436956131
"Atr",2731.62708440362,-0.305595939676509,0.0817685946845095,-3.73732654762626,0.000185987308796173,0.0128228436014246,4241.64991931356,4035.37840133394,3375.95992490826,3319.22963988179,2163.57353883283,2379.07469949488,1803.14525085007,1825.01874254778,2827.33806262146,3041.31069929034,1858.13314266449,1909.71299110407
"Atrx",14496.7801067326,0.30891083745086,0.0918192223556629,3.36433733074203,0.000767276998352763,0.0345148866144259,16241.5022191372,14020.9656413586,18022.6212668911,19465.0229375292,14955.9492962243,13916.3772930453,15829.2721825969,16394.6773347456,12186.0031214265,11728.1043618558,11129.2582588844,10071.6073670966
"AU015836",989.753798142601,1.17173024964755,0.219849836840345,5.3296844177258,9.83835728924421e-08,2.99960582240957e-05,1175.58836715058,769.247054518599,2006.36135841669,2372.91427668664,622.571252307655,509.686511891784,1492.19738883245,1975.24440921227,221.47944836661,306.530000366686,215.834777087702,209.390732873559
"Bach2",605.361472087747,-0.736286909865563,0.224497367115497,-3.27971289519295,0.00103912775241842,0.042557709740838,255.316006379227,210.592349526004,147.460857077396,131.115984057159,585.391012335025,546.783947883907,520.59542904367,506.453856428296,694.092497182389,913.370551817256,1146.67776633837,1606.48740698427
"Bahcc1",2614.23227316497,-0.494453393478637,0.124778469625335,-3.96264992641201,7.41224300774011e-05,0.00631652012833505,1862.10473985916,1649.64007128703,1248.94877433734,1242.75150106351,2334.44442891981,2364.55831149796,2359.85643723856,2135.88175574459,3167.4341193183,3903.14867133581,4265.17942211993,4836.83904525768
"Baz2b",2499.68891749525,-0.320534611105262,0.0994742814988507,-3.22228626611357,0.00127172006748103,0.0492881336888129,1652.17824572513,1677.91404414006,1319.32781976064,1348.21435780514,2977.58347355275,2672.62832343255,2987.91826618634,2797.02342735216,2890.35313579689,2960.45785861391,3147.81255143545,3564.85550614195
"Bcorl1",806.284408505384,-1.06063566733243,0.2106006664494,-5.03624079265324,4.74763268299753e-07,0.000114276351597765,373.328738216737,398.760513685814,187.67745446214,182.422238688222,545.046496620044,493.557191895208,515.310196261501,490.836336626542,938.739251863499,1427.80785678048,1839.48075452111,2282.44587244331
"Bend4",2743.9812571041,-0.451946004578152,0.112149728922598,-4.02984482370054,5.58136856720206e-05,0.00503791952250081,1917.70689235953,2170.27115761521,1476.84282618422,1513.53451161634,3340.68411498758,3574.25731124112,3253.06077742516,3043.18528708456,3154.46042778218,3091.95478630744,2897.33762493861,3494.47936770727
"Bhlhe40",1686.606604647,-0.662402474334993,0.204716584935872,-3.23570498473532,0.00121342724822819,0.0476976541491823,2970.74357644808,2750.37508339286,1861.13475674956,1752.96369989463,1130.43750895507,1098.40669176679,1147.77638586109,1067.19718645316,1027.70170811117,1887.15861095316,1856.35672474608,1689.02732243236
"Cald1",1860.43237915985,0.740656444156244,0.176390805259156,4.19895154437364,2.68153689246096e-05,0.00311785475970885,650.204762912432,562.55456331715,1180.8039843243,840.852506453522,1897.7743764753,1541.96299167261,2189.84811607879,2141.08759567851,2606.78530650743,3133.71394577769,2545.60687709199,3033.99352362849
"Cap1",5742.79083816476,0.264497256644581,0.0712839088216563,3.71047633353441,0.000206869636376931,0.0140507495598589,4730.72191375555,4741.25275807851,5692.88278535159,5685.01804786966,6060.37911553868,5942.04148673839,6136.15526009848,6230.64670948056,5358.13460441732,5729.00128221563,6033.60345990435,6573.6526345284
"Capg",746.205699291739,0.683529473380372,0.136938944634818,4.99149073481744,5.99150574025926e-07,0.000134759768453044,671.7647812289,643.47662355168,1014.35195625966,1098.80895334859,657.378285473521,708.077147849662,1001.55161222107,1082.81470625492,410.524667892922,321.634377196349,676.815226916991,667.27005330661
"Car4",1448.27854062852,1.18358155922564,0.223440625429327,5.2970741419626,1.17672925166723e-07,3.43504794316477e-05,79.4316464290929,90.6717060459185,206.668625449381,179.571891208718,1378.83315472966,1512.93021567878,1798.74089019826,1366.16113694388,2003.50865007787,2421.14275651948,2709.92553454559,3631.75627971566
"Card10",560.192720341323,0.592080847955419,0.137873937612355,4.29436380949755,1.75194985778282e-05,0.00220907566830019,417.583512655803,367.561647089369,599.89757765577,581.470885818707,533.180462586225,467.750279900688,647.441015815731,630.650323423194,577.329273357314,543.757565867861,691.026570264329,664.663529660881
"Cc2d1a",1282.24577185008,0.400183272431856,0.0934603963899629,4.28184865343491,1.85347032792024e-05,0.0022705011517023,1222.1126172019,1201.15636396314,1593.02410751793,1604.74563096045,1032.34496094217,1050.01873177706,1231.45923824543,1247.1705098829,991.560710260556,1075.9647259248,1514.39627545075,1622.99539007389
"Ccdc88a",2463.60772822948,-0.319451609652106,0.0974949009714246,-3.2765981243033,0.00105065797561517,0.0429018673376195,2735.85285057919,2413.0373383188,2009.71274153209,2116.38300353132,2635.84169337879,2904.89053138324,2180.15852264481,2104.64671614108,3134.07319822542,3398.48478667413,1972.71209840241,1957.49925794244
"Cct7",12093.3396094033,0.297661317427424,0.068267853755837,4.36019738502433,1.29945174484781e-05,0.00173092018828271,12955.3015325851,12821.7592065578,15668.8331921784,16016.10248733,11636.6240424976,10769.5469617134,12345.422907017,12646.4725823248,10260.3366205653,10265.6452876426,10281.9069117993,9452.12358062839
"Cd24a",5099.72371372435,0.650269473308708,0.173208234835958,3.75426418913954,0.000173851424991214,0.012232007953228,438.008793166141,501.131794705399,750.709817848561,723.98825979388,5949.62946455638,6367.85553464798,7091.02064941039,6342.94411376936,7154.06418991728,9015.53598179932,6862.30241884602,9999.49354623147
"Cd276",1758.01711908902,0.441662855973915,0.123384285546913,3.5795713693701,0.000344158248404009,0.0199234226502236,1099.56093413987,957.415218678409,1425.45495174816,1365.31644268216,1673.90186770394,1945.195991587,2412.70876506026,2260.82191415862,1940.49357690243,1749.44223397683,2265.82105494126,2000.07247748934
"Cdc42bpg",1564.35390535568,0.427218596999425,0.102032303590406,4.18709155792887,2.82551865991441e-05,0.00317755049295293,1327.64323317198,1420.52339471939,1868.95465068548,1827.07273436172,1503.03097761696,1340.34649171542,1737.07984107296,1948.47151812355,1295.51576910678,1261.65971165419,1607.65821616766,1634.29032587205
"Cdc5l",7037.84794328972,-0.278546413937108,0.0826420814408727,-3.37051546960851,0.000750276933452256,0.0342971986004454,14297.6963572367,12799.3350211916,10783.6337376371,11556.7338556468,4653.06747912786,4840.40893097229,4792.82526129714,5004.29955933334,4238.69036330073,3946.68481631542,3870.81464423129,3669.98529318635
"Cdkn2a",94.2755935740421,1.14176805207651,0.336192820659696,3.3961702389601,0.000683358433914957,0.0320550557468246,45.389512245196,74.0973081665571,128.469686090156,136.816679016166,102.838961626423,83.8724639821923,144.463029379292,160.637346532323,57.4549196599575,39.9821739608721,80.8270152879871,76.4580269413824
"Cds1",440.195364384868,0.833878967323001,0.181121912730572,4.60396511251203,4.14521933939405e-06,0.000669087168664545,165.671719694965,143.31979342742,283.750437103474,265.082315593822,705.633490544381,664.527983858908,851.803350059609,861.938354772974,390.137438336163,307.418493121372,324.196270111157,318.864725994174
"Cdx1",28.5751633741134,-2.62325652938148,0.632441617788676,-4.14782401346968,3.35650246985786e-05,0.00368409711091599,94.1832379087816,141.369864265142,22.3425541026357,15.6769111372691,5.5374825491151,1.61293199965754,0.880872130361539,5.20583993391787,11.1203070309595,7.99643479217442,22.2052239802162,14.7703006591307
"Cep170b",3299.16464106306,0.354675480294595,0.080470826461471,4.40750388545359,1.04568725533095e-05,0.00149446136907715,1715.72356286841,1590.16723183756,2118.07412892987,2106.40678735306,3384.19290644491,3140.37860333324,3896.97830471945,3853.06524251836,3653.94755192278,3811.63391760314,5227.99793390211,5091.40952132387
"Cerk",321.06684903695,0.756913826358547,0.227890934029094,3.32138630079033,0.000895714689187762,0.0381652345827829,110.0695671946,107.24610392528,189.911709872404,176.721543729215,386.832709502469,343.554515927057,539.093743781262,555.53749009095,404.037822124862,294.091101801082,409.464330195187,336.241550299034
"Chdh",82.8594358625883,1.89153044748889,0.51140564894217,3.69868899845254,0.00021671594748948,0.0145752098017434,18.1558048980784,6.82475206797236,41.3337250898761,49.8810808913106,94.9282722705446,54.8396879883565,190.268380158092,265.497836629812,64.8684576805971,47.9786087530466,73.7213436143179,86.0152803090552
"Cldn3",167.173908424877,1.16546874894313,0.327641819850172,3.55714282589473,0.000374910341396505,0.0212129192190785,56.7368903064949,49.7231936380844,110.595642808047,128.265636577656,181.94585518521,162.906131965412,342.659258710639,348.047584153366,153.830913928273,111.061594335756,227.381493557414,132.932705932176
"Cldn4",903.320551437563,0.790985904561475,0.171573783688594,4.61017929170992,4.02321845938911e-06,0.000657125681700221,1132.46833051764,785.821452397961,1689.09709015926,1626.12323705673,607.540942531485,546.783947883907,1160.98946781651,1285.09877225858,325.268980655566,359.839565647849,605.758510180299,715.056320144974
"Cldn6",2133.85773984206,1.07627644521087,0.172663799668223,6.23336476597271,4.56521470363092e-10,2.84703389699165e-07,639.992122657263,482.60746766376,1224.37196482444,1138.71381806163,2562.27228236912,2338.75139950344,3464.47008871193,2855.77504946352,2573.42438541455,2465.56739425378,2470.99732451846,3389.34958066287
"Cldn7",772.799008802667,0.822915197157787,0.164227022595033,5.01083916735807,5.41931935696115e-07,0.000126022138266961,315.457110104112,239.841286960172,496.004701078514,483.133897775837,1116.19826811449,969.372131794184,1283.43069393676,1207.01117324982,796.028644966185,715.236667522268,766.524331797064,885.349198332598
"Cnn2",2229.55527059333,0.673013862816298,0.136262549295831,4.93909637163149,7.84854192024671e-07,0.000170923801818706,1266.36739164097,1310.35239705069,2090.14593630157,2018.04601548845,2078.13809378934,1556.47937966953,2152.8514866036,2263.79667983514,2546.55031008973,2704.57194526433,3106.06673035265,3661.29688103392
"Col7a1",299.876515038405,0.97079116491149,0.221736495297651,4.37812983202578,1.19702038532992e-05,0.00161010977320848,132.764323317198,163.794049631337,309.444374321505,272.208184292581,310.099022750446,217.745819953768,285.402570237139,307.144556101154,389.210746083583,390.936812061861,379.265225582093,440.502496128192
"Cpt1c",671.779060722813,0.44198874384631,0.129277582260891,3.41891251457925,0.000628719373114285,0.0303733443631267,499.284634697156,532.330661301844,703.790454233026,698.335132478349,673.199664185279,580.655519876716,780.452707500324,837.396537941646,682.04549789885,648.599710920814,733.660600306344,691.597607333413
"Crip2",844.683304824085,0.528667787597017,0.155604321173731,3.39751353695868,0.000680012234844206,0.0320550557468246,630.914220208224,702.949463001153,967.432592644128,957.716753113164,930.297068251337,970.985063793841,1272.86022837242,1331.95133166384,720.039880254628,551.754000660035,607.534928098716,491.764127827527
"Csrnp2",520.483363074814,-0.5787726808417,0.130298124833295,-4.44191105268929,8.91634195002224e-06,0.00131540012423984,620.701579953055,620.077473604346,413.337250898761,417.575905747258,493.627015806832,522.589967889044,508.263219218608,533.970438936148,525.434507212837,481.563073039838,558.68343534224,549.976489248807
"Csrnp3",497.51944656605,-0.626190098423356,0.172554877735144,-3.62893304809674,0.000284595031988218,0.0172771851277803,1013.320860874,844.319327266295,611.068854707088,591.447101996969,493.627015806832,590.333111874661,285.402570237139,306.400864682023,410.524667892922,341.181217799442,217.611195006119,264.996570649109
"Ctgf",993.899640762491,1.24367822092321,0.231360721165756,5.37549422674988,7.63728992313899e-08,2.38144585785152e-05,425.526677298712,511.856405097927,1334.96760763249,883.607718646074,1345.60825943497,1180.66622374932,1456.96250361799,1532.74801482925,1035.11524613181,700.132290692605,876.662242738937,642.942499279806
"Ctnnal1",2699.57492481013,0.633032318184949,0.132361874260169,4.78258805054897,1.7305254314741e-06,0.000316570785597661,3955.69599216883,4325.91784651334,6030.25535230139,6816.60599723254,1366.96712069584,1379.0568597072,1844.54624097706,2053.33200822104,1422.47260771024,1124.83182743254,1135.13104986865,940.086194892906
"Cuedc1",301.262676554898,0.879074930797559,0.194944998837126,4.509348462599,6.50270238468038e-06,0.00100243906424511,118.012731837509,133.570147616031,237.948201193071,225.177450880774,203.304716446083,185.487179960618,303.900884974731,337.635904285531,381.797208062943,440.692406324279,508.943733626556,538.681553450648
"Cxxc5",1243.49204586262,-1.89092168970443,0.197969998221324,-9.5515568353465,1.27761708453014e-21,8.76445319987675e-18,1767.92150195038,1411.74871348914,390.994696796126,467.456986638568,1756.17303700507,2035.52018356782,287.164314497862,398.618600654283,2270.3960188209,2933.80307597333,540.919256158067,661.188164799909
"Cyr61",893.737658775152,1.3367386440906,0.172415811641503,7.75299336739502,8.97513079253581e-15,1.53923493091989e-11,222.40861000146,217.417101593977,624.474387168669,483.133897775837,927.132792508985,701.625419851031,1319.54645128159,1327.48918314906,980.440403229597,1062.63733460451,1437.12209599959,1421.42422813752
"D230025D16Rik",1666.51550145788,0.351034959863826,0.0981151055374192,3.57778710975292,0.000346515500304462,0.0199755994293161,2006.21644123766,1981.12802887426,2655.41255509826,2427.0708787972,1193.7230238021,1225.82831973973,1774.07647054814,2033.99603132363,1096.27693480209,1077.74171143418,1280.79731917887,1245.91830265844
"Dctn1",2741.79318930887,0.415931354491092,0.119481929232317,3.48112352356119,0.000499315164198144,0.0254669295643068,2359.11989894406,2102.99860151663,2890.00937317593,3062.69836672647,2119.27367843991,1951.64771958563,2348.40509954386,2559.78586464933,2244.44863574866,2679.69414813312,3991.61106268367,4591.82582255916
"Ddr1",1385.7079720011,0.638510051792232,0.129942342921112,4.91379512973589,8.93300956231379e-07,0.000188555217222993,636.587909238873,689.299958865209,1051.21717052901,1013.29852896348,1530.71839036253,1462.92932368939,1745.88856237657,1552.82768314579,1975.70788250047,1590.40203088802,1705.36120168061,1674.25702177323
"Ddx3y",260.04400641148,-1.18826411916055,0.36313893666349,-3.27220245253315,0.00106713131858474,0.0434452275696815,383.541378471906,450.433636486176,210.020008564776,155.343937632939,257.888473001646,482.266667897605,135.654308075677,76.6002161705058,305.808443351387,499.332928133559,93.2619407169082,70.3761384346815
"Def8",1997.32736850504,0.361090257732127,0.106479550216112,3.39117001338993,0.000695949146494381,0.032396042387904,2563.37270404744,2579.75628169355,3251.95874963863,3354.85898337558,1480.8810474205,1443.5741396935,2063.00252930673,2245.20439435687,1320.53645992644,1137.27072599814,1357.18328967082,1170.3291169323
"Dennd4a",692.527777891427,-0.502481761908625,0.128006676740235,-3.92543400629262,8.65735033473244e-05,0.00715535220436922,990.626104751402,880.393016768435,615.537365527615,706.886174916859,686.647836090272,722.593535846579,569.924268343916,539.919970289196,748.767340084607,724.121595069128,547.136718872528,577.779408136583
"Dennd4c",1945.54314667697,-0.293334754919492,0.0905854088922132,-3.23821196489303,0.00120281408304493,0.0476954023681399,2517.98319180225,2233.64385538924,1924.81103594207,1951.06284972012,1886.69941137707,2004.87447557433,1886.82810323442,1839.8925709304,1953.46726843855,1875.60820514225,1654.73329100571,1616.91350156719
"Dgka",973.115836096663,0.510289715113473,0.144452120420482,3.53258722425176,0.000411514449047572,0.0225362329230399,1266.36739164097,1003.23855399194,1637.7092157232,1591.91906730269,870.966898082247,745.174583841785,1130.15894325385,1166.85183661673,567.135658578935,481.563073039838,634.181196874976,582.123614212798
"Dhrsx",257.236014399402,0.706795623179441,0.213915041620025,3.30409501747387,0.000952835320005807,0.0398564042392673,118.012731837509,112.120926830975,175.389049705691,200.949497304994,277.665196391343,256.456187945549,295.092163671116,345.816509895973,278.007675773988,247.000985802721,363.277464316338,417.043783316631
"Dip2c",1005.03006997178,-0.524809411747436,0.118330011267962,-4.43513362437688,9.2015196361204e-06,0.00134303031284651,1363.95484296814,1271.35381380514,947.324293951756,882.182544906323,987.254031613664,1088.72909976884,865.016432015032,793.51874421291,1175.97246852397,1067.07979837794,845.574929166634,772.39984035101
"Dnah8",699.246453732702,-0.928009964196132,0.261085799368595,-3.55442527491122,0.000378806139269066,0.0213000829129983,1385.51486128461,1712.03780447992,862.42258836174,765.31829824668,395.534467793936,758.078039839045,407.843796357393,333.173755770744,542.114967759276,397.156261344663,451.210151277994,380.552452276426
"Dpysl2",4212.7967165077,0.361862752901624,0.108380133049553,3.33882919977757,0.0008413227673785,0.0367609820650733,1306.08321485551,1214.80586809908,1657.81751441557,1579.09250364492,5404.58296793634,4808.15029097914,4658.05182535182,4554.36625075901,6415.49046461106,6852.94461689348,5542.42390546197,6559.75117508451
"Dsc2",260.001071078746,1.08307734159437,0.323364980758778,3.34939590258946,0.000809879819166844,0.0359597123591233,34.042134183897,27.2990082718894,71.4961731284344,57.0069495900693,262.634886615173,269.35964394281,366.4428062304,333.173755770744,339.169364444265,429.142000513361,385.482688296554,544.763441957349
"Dst",12193.3494555877,0.269271568336797,0.0804476156338322,3.34716655323164,0.000816421422055055,0.0361332319696624,11794.4647569142,12545.8442300955,15024.2505063174,14310.1695208471,13821.5564425913,12697.0007013042,12618.4932674291,13927.1092060686,9240.97514272735,8671.68928573582,10706.4707943011,10962.1696127207
"Dusp16",1690.21929632216,-0.491942556504324,0.11450272363915,-4.29633934346102,1.73641707062662e-05,0.00220907566830019,1632.88770302092,1988.92774552337,1284.69686090156,1292.63258195482,1771.99441571683,1872.61405160241,1759.98251646236,1800.47692571645,1868.2115812012,1665.03542228165,1679.60314186356,1665.5686096208
"Dusp4",2066.28483087639,0.919057884020166,0.174142698872676,5.27761364656542,1.30877037506873e-07,3.59126590918859e-05,434.604579747751,458.233353135287,836.728651143709,852.253896371536,2479.21004413239,3029.08629535687,2952.68338097188,2863.21196365483,2121.19856615553,3181.69255453073,2862.69747552948,2723.81720978675
"Dync1i1",28.8177905496266,-2.12878855017198,0.581078655785936,-3.66351186534754,0.000248780686361739,0.016176639890441,53.3326768881052,67.2725560985847,13.4055324615814,14.2517373975173,44.2998603929208,53.2267559886989,21.1409311286769,36.4408795374251,18.5338450515992,14.2158840749768,6.21746271446054,3.47536486097193
"Dysf",464.598459093415,0.825395127087439,0.155942782578424,5.29293573860877,1.20368226176772e-07,3.44052513155273e-05,309.783421073462,248.615968190422,480.364913206669,507.361851351617,296.650850845452,283.876031939728,396.392458662693,425.391491743003,554.161967042816,597.067131149024,727.443137591884,748.072286324207
"Dzip3",1935.30381049917,-0.318548511742829,0.0990799667863484,-3.21506478125626,0.00130415087406811,0.0499803072408226,3109.18158879592,2806.92302909892,2368.31073487939,2374.33945042639,1326.62260498086,1395.18617970378,1281.66894967604,1285.09877225858,2175.87340905774,2460.23643772566,1265.69776687233,1374.5068025144
"Efnb2",2280.52190184405,1.05939302080309,0.113190925026376,9.35934590653999,8.02318311160154e-21,3.66926907637244e-17,304.109732042813,337.337745074062,674.7451338996,664.130962724307,3034.54043691508,3282.3166193031,3058.38803661526,2813.38463857304,3421.34779652521,3638.37783043936,3032.34538673833,3105.23850327842
"Efs",812.558321778259,0.483890389784959,0.136498220456008,3.54503075694609,0.000392567275662421,0.0218944025288147,497.015159084896,429.959380282259,636.762791925119,658.430267765301,616.242700822952,583.881383876031,819.211081236232,905.81614850171,1106.47054958047,1098.17704479195,1109.3729900516,1289.36036342058
"Eif2s3y",358.291058577145,-1.98638816215005,0.35104706335445,-5.65846682541368,1.52731230506456e-08,5.98706423585307e-06,482.263567605207,634.70194232143,169.803411180032,111.163551700635,418.475466925984,643.55986786336,131.249947423869,82.5497475235548,547.675121274756,908.03959528914,106.585075105038,63.4254087127376
"Eif4g3",4789.05687846974,0.850447970990156,0.147725315452261,5.75695484816878,8.56448063405066e-09,3.79047336448952e-06,2567.91165527196,1754.93624605004,3724.50376890938,4066.02067951169,4615.88723915523,3911.36009916954,5983.76438154594,6160.73971608224,5198.74353697357,5358.49980351155,7124.32406181258,7001.99135364319
"Elf4",168.816023537888,-0.944944387707808,0.264448802271915,-3.57326022878403,0.000352564073496942,0.0202225572864795,315.457110104112,283.714693111422,153.046495603055,158.194285112442,98.8836169484839,96.7759199794526,81.0402359932616,85.5245132000793,91.742533005416,142.158840749768,224.716866679788,294.537171967371
