"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"0610007P14Rik",733.578168981455,0.0672409437383658,0.148678792269784,0.45225645643095,0.651084240955884,0.952808027389684,805.405544845334,628.646355354296,772.244376077455,728.016399648734
"0610009B22Rik",516.665755547699,0.0353093529198554,0.14784218628019,0.23883137694499,0.811236338882363,0.977747324665436,523.65933494769,496.792248344938,506.389754804888,539.821684093279
"0610009O20Rik",856.980260661898,-0.0530930685292726,0.123629486061875,-0.42945312012945,0.667593503242921,0.956863011556917,877.299405301974,868.535762945516,855.019624459023,827.066249941079
"0610010B08Rik",40.7272027496271,-0.274045988625386,0.451422107225761,-0.607072591791197,0.543802738405156,0.922787303789141,47.6053940861536,41.6829112481198,38.9530580619145,34.6674476023207
"0610010F05Rik",859.896593766994,-0.26886241764081,0.139723362992569,-1.92424811343189,0.0543234909258488,0.395448983288509,1043.4325152761,837.060911594895,792.69473155996,766.398216637018
"0610010K14Rik",659.675921195906,-0.27474568657105,0.13743273891742,-1.9991283644295,0.0455944668650334,0.359598882363839,687.849367612179,756.24710407303,589.165003186457,605.442209911957
"0610012G03Rik",359.687180007125,0.0283518123029213,0.185752450844214,0.15263223808928,0.878688300545514,0.988263363251688,305.063137613311,406.621052583699,359.341960621161,367.72256921033
"0610030E20Rik",600.462205111548,0.211362162133287,0.146073391782598,1.44695867983855,0.147908496682493,0.631680162705921,600.410888678427,512.955009849311,631.039540603015,657.443381315439
"0610037L13Rik",381.777634203493,0.0161944923565563,0.164987337693175,0.0981559711368458,0.921808443515556,0.992201319995504,365.298534212118,393.860977711826,386.609101264501,381.341923625527
"0610040F04Rik",67.2261297145683,-0.443266582765141,0.367157137435886,-1.20729392831849,0.227318968136822,0.730656949507577,86.4669402789321,68.9044043081164,65.2463722537068,48.2868020175181
"1110002J07Rik",159.978757677585,-0.822664798205823,0.244974650421827,-3.3581629641649,0.000784623403796378,0.0236704001320226,197.222346928351,210.966571214974,104.199430315621,127.526682251394
"1110002L01Rik",1269.30360279467,0.0041700709940936,0.112598590950979,0.0370348417229225,0.970457225109236,0.997232475509876,1285.34564032615,1250.48733744359,1315.63953604116,1225.74189736777
"1110004E09Rik",647.917047687505,0.0279459284566113,0.137985086574807,0.202528614869266,0.839503490460159,0.980406702824388,612.069352536261,671.179938260541,667.071119310286,641.347780642932
"1110004F10Rik",2105.53217621322,0.0260875933730154,0.0983351069883594,0.26529277459477,0.790783930199026,0.97455873605762,2103.38118768413,2069.68414421787,2121.96783792279,2127.0955350281
"1110008F13Rik",1323.34018489945,0.00474515670275427,0.116409616767889,0.0407625833200336,0.967485168736409,0.997135837662878,1394.15796966593,1247.93532246922,1275.7126515277,1375.55479593494
"1110008L16Rik",1252.81648950351,-0.126914438317691,0.112737597916566,-1.12575077581142,0.260271024900078,0.765633598144282,1263.0002512653,1352.56793641858,1204.62332056471,1191.07444976545
"1110008P14Rik",187.288341959248,-0.0788448766047374,0.220777946611234,-0.35712297271962,0.720999747189947,0.96340657646784,187.506960380156,197.355824684975,186.000852245642,178.289730526221
"1110012L19Rik",227.139582425944,-0.0339432375167525,0.204640302862561,-0.165867803369843,0.868260985658323,0.9866725481922,241.913125050046,217.771944479973,221.058604501365,227.814655672393
"1110019D14Rik",117.557190683543,0.043461885149246,0.272830959446764,0.159299682255182,0.873432771085968,0.987198332217691,111.726945304238,119.94470379561,124.649785798126,113.907327836197
"1110032A03Rik",47.012769831675,0.2175046197941,0.452432498825617,0.480744907491567,0.630697810076783,0.946655462983844,57.3207806343482,29.7735080343713,47.7174961258453,53.2392945321353
"1110034G24Rik",89.6327809238944,-0.229973640213207,0.314488978897033,-0.731261365723418,0.464619523793426,0.891966631975376,89.3815562433905,103.781942291237,74.9846367691854,90.3829883917646
"1110037F02Rik",2859.83638262886,-0.042049761947952,0.0964391676177137,-0.436023692309725,0.662819539945838,0.95497800036681,2998.16828877286,2804.66445683777,2757.87651078355,2878.63627412127
"1110038B12Rik",1344.14731007552,0.16915850181152,0.138418859299341,1.2220769819068,0.221678516745829,0.72472360449018,1078.4079068496,1451.24584876107,1403.28391668047,1443.65156801093
